Date,Monthly Listeners,Change
"Jul 14, 2021",117988,-269
"Jul 15, 2021",117988,0
"Jul 16, 2021",117530,-458
"Jul 17, 2021",117412,-118
"Jul 18, 2021",117240,-172
"Jul 19, 2021",117240,0
"Jul 20, 2021",117240,0
"Jul 21, 2021",117240,0
"Jul 22, 2021",117240,0
"Jul 23, 2021",116284,-956
"Jul 24, 2021",116282,-2
"Jul 25, 2021",116239,-43
"Jul 26, 2021",115970,-269
"Jul 27, 2021",115970,0
"Jul 28, 2021",115814,-156
"Jul 29, 2021",115586,-228
"Jul 30, 2021",115586,0
"Jul 31, 2021",115200,-386
"Aug 1, 2021",115200,0
"Aug 2, 2021",114943,-257
"Aug 3, 2021",114620,-323
"Aug 4, 2021",114620,0
"Aug 5, 2021",114612,-8
"Aug 6, 2021",114474,-138
"Aug 7, 2021",114394,-80
"Aug 8, 2021",114269,-125
"Aug 9, 2021",114269,0
"Aug 10, 2021",114312,43
"Aug 11, 2021",114154,-158
"Aug 12, 2021",114154,0
"Aug 13, 2021",114260,106
"Aug 14, 2021",114260,0
"Aug 15, 2021",114687,427
"Aug 16, 2021",114687,0
"Aug 17, 2021",115016,329
"Aug 18, 2021",115035,19
"Aug 19, 2021",115083,48
"Aug 20, 2021",114920,-163
"Aug 21, 2021",114920,0
"Aug 22, 2021",114746,-174
"Aug 23, 2021",114806,60
"Aug 24, 2021",114879,73
"Aug 25, 2021",115081,202
"Aug 26, 2021",115259,178
"Aug 27, 2021",115376,117
"Aug 28, 2021",115490,114
"Aug 29, 2021",115511,21
"Aug 30, 2021",115511,0
"Aug 31, 2021",115478,-33
"Sep 1, 2021",115478,0
"Sep 2, 2021",115467,-11
"Sep 3, 2021",115491,24
"Sep 4, 2021",115336,-155
"Sep 5, 2021",115336,0
"Sep 6, 2021",115517,181
"Sep 7, 2021",115596,79
"Sep 8, 2021",115596,0
"Sep 9, 2021",115542,-54
"Sep 10, 2021",115596,54
"Sep 11, 2021",115207,-389
"Sep 12, 2021",115060,-147
"Sep 13, 2021",116148,1088
"Sep 14, 2021",117458,1310
"Sep 15, 2021",116148,-1310
"Sep 16, 2021",119376,3228
"Sep 17, 2021",119343,-33
"Sep 18, 2021",119309,-34
"Sep 19, 2021",119309,0
"Sep 20, 2021",119672,363
"Sep 21, 2021",119995,323
"Sep 22, 2021",120119,124
"Sep 23, 2021",120177,58
"Sep 24, 2021",120633,456
"Sep 25, 2021",120875,242
"Sep 26, 2021",121609,734
"Sep 27, 2021",121609,0
"Sep 28, 2021",122273,664
"Sep 29, 2021",122273,0
"Sep 30, 2021",122552,279
"Oct 1, 2021",123343,791
"Oct 2, 2021",124134,791
"Oct 3, 2021",124926,792
"Oct 4, 2021",124926,0
"Oct 5, 2021",125784,858
"Oct 6, 2021",125784,0
"Oct 7, 2021",126599,815
"Oct 8, 2021",127055,456
"Oct 9, 2021",127420,365
"Oct 10, 2021",127703,283
"Oct 11, 2021",127703,0
"Oct 12, 2021",126209,-1494
"Oct 13, 2021",125729,-480
"Oct 14, 2021",125244,-485
"Oct 15, 2021",125021,-223
"Oct 16, 2021",125149,128
"Oct 17, 2021",125082,-67
"Oct 18, 2021",124864,-218
"Oct 19, 2021",124628,-236
"Oct 20, 2021",124566,-62
"Oct 21, 2021",123992,-574
"Oct 22, 2021",123992,0
"Oct 23, 2021",123612,-380
"Oct 24, 2021",123231,-381
"Oct 25, 2021",123083,-148
"Oct 26, 2021",122935,-148
"Oct 27, 2021",122256,-679
"Oct 28, 2021",122256,0
"Oct 29, 2021",121618,-638
"Oct 30, 2021",121336,-282
"Oct 31, 2021",121013,-323
"Nov 1, 2021",120633,-380
"Nov 2, 2021",119753,-880
"Nov 3, 2021",119381,-372
"Nov 4, 2021",118988,-393
"Nov 5, 2021",118766,-222
"Nov 6, 2021",118409,-357
"Nov 7, 2021",118120,-289
"Nov 8, 2021",117943,-177
"Nov 9, 2021",117539,-404
"Nov 10, 2021",117539,0
"Nov 11, 2021",117608,69
"Nov 12, 2021",117664,56
"Nov 13, 2021",117603,-61
"Nov 14, 2021",117507,-96
"Nov 15, 2021",117507,0
"Nov 16, 2021",117224,-283
"Nov 17, 2021",117179,-45
"Nov 18, 2021",117211,32
"Nov 19, 2021",117166,-45
"Nov 20, 2021",116835,-331
"Nov 21, 2021",116702,-133
"Nov 22, 2021",116397,-305
"Nov 23, 2021",116227,-170
"Nov 24, 2021",115941,-286
"Nov 25, 2021",115831,-110
"Nov 26, 2021",115690,-141
"Nov 27, 2021",115314,-376
"Nov 28, 2021",114938,-376
"Nov 29, 2021",114631,-307
"Nov 30, 2021",114520,-111
"Dec 1, 2021",114409,-111
"Dec 2, 2021",114236,-173
"Dec 3, 2021",114064,-172
"Dec 4, 2021",113952,-112
"Dec 5, 2021",113771,-181
"Dec 6, 2021",113629,-142
"Dec 7, 2021",113600,-29
"Dec 8, 2021",113461,-139
"Dec 9, 2021",113260,-201
"Dec 10, 2021",113026,-234
"Dec 11, 2021",112780,-246
"Dec 12, 2021",112529,-251
"Dec 13, 2021",112512,-17
"Dec 14, 2021",112675,163
"Dec 15, 2021",112499,-176
"Dec 16, 2021",112482,-17
"Dec 17, 2021",112288,-194
"Dec 18, 2021",112111,-177
"Dec 19, 2021",111818,-293
"Dec 20, 2021",111575,-243
"Dec 21, 2021",111358,-217
"Dec 22, 2021",111224,-134
"Dec 23, 2021",111049,-175
"Dec 24, 2021",110716,-333
"Dec 25, 2021",110684,-32
"Dec 26, 2021",110310,-374
"Dec 27, 2021",109702,-608
"Dec 28, 2021",109418,-284
"Dec 29, 2021",109170,-248
"Dec 30, 2021",108981,-189
"Dec 31, 2021",108730,-251
"Jan 1, 2022",108547,-183
"Jan 2, 2022",108322,-225
"Jan 3, 2022",107837,-485
"Jan 4, 2022",107752,-85
"Jan 5, 2022",107752,0
"Jan 6, 2022",107633,-119
"Jan 7, 2022",107484,-149
"Jan 8, 2022",107168,-316
"Jan 9, 2022",106980,-188
"Jan 10, 2022",106792,-188
"Jan 11, 2022",106487,-305
"Jan 12, 2022",106353,-134
"Jan 13, 2022",106385,32
"Jan 14, 2022",106352,-33
"Jan 15, 2022",106420,68
"Jan 16, 2022",106673,253
"Jan 17, 2022",106862,189
"Jan 18, 2022",106993,131
"Jan 19, 2022",107166,173
"Jan 20, 2022",107195,29
"Jan 21, 2022",107238,43
"Jan 22, 2022",107281,43
"Jan 23, 2022",107420,139
"Jan 24, 2022",107971,551
"Jan 25, 2022",108175,204
"Jan 26, 2022",108188,13
"Jan 27, 2022",108201,13
"Jan 28, 2022",108237,36
"Jan 29, 2022",108427,190
"Jan 30, 2022",108496,69
"Jan 31, 2022",109007,511
"Feb 1, 2022",109080,73
"Feb 2, 2022",108941,-139
"Feb 3, 2022",108941,0
"Feb 4, 2022",108843,-98
"Feb 5, 2022",108765,-78
"Feb 6, 2022",108645,-120
"Feb 7, 2022",108586,-59
"Feb 8, 2022",108720,134
"Feb 9, 2022",109248,528
"Feb 10, 2022",109527,279
"Feb 11, 2022",109933,406
"Feb 12, 2022",110115,182
"Feb 13, 2022",110103,-12
"Feb 14, 2022",110105,2
"Feb 15, 2022",110229,124
"Feb 16, 2022",110336,107
"Feb 17, 2022",110444,108
"Feb 18, 2022",110551,107
"Feb 19, 2022",110828,277
"Feb 20, 2022",110981,153
"Feb 21, 2022",111208,227
"Feb 22, 2022",111258,50
"Feb 23, 2022",111274,16
"Feb 24, 2022",111310,36
"Feb 25, 2022",111322,12
"Feb 26, 2022",111277,-45
"Feb 27, 2022",111186,-91
"Feb 28, 2022",111261,75
"Mar 1, 2022",111321,60
"Mar 2, 2022",111399,78
"Mar 3, 2022",111664,265
"Mar 4, 2022",111942,278
"Mar 5, 2022",112266,324
"Mar 6, 2022",112589,323
"Mar 7, 2022",112826,237
"Mar 8, 2022",113041,215
"Mar 9, 2022",112801,-240
"Mar 10, 2022",112568,-233
"Mar 11, 2022",112698,130
"Mar 12, 2022",113067,369
"Mar 13, 2022",113067,0
"Mar 14, 2022",113771,704
"Mar 15, 2022",114225,454
"Mar 16, 2022",114744,519
"Mar 17, 2022",115248,504
"Mar 18, 2022",115877,629
"Mar 19, 2022",116285,408
"Mar 20, 2022",117079,794
"Mar 21, 2022",117558,479
"Mar 22, 2022",118115,557
"Mar 23, 2022",119300,1185
"Mar 24, 2022",120222,922
"Mar 25, 2022",121035,813
"Mar 26, 2022",121885,850
"Mar 27, 2022",122790,905
"Mar 28, 2022",123460,670
"Mar 29, 2022",124298,838
"Mar 30, 2022",125241,943
"Mar 31, 2022",125926,685
"Apr 1, 2022",126745,819
"Apr 2, 2022",127305,560
"Apr 3, 2022",128122,817
"Apr 4, 2022",128751,629
"Apr 5, 2022",129381,630
"Apr 6, 2022",132355,2974
"Apr 7, 2022",138933,6578
"Apr 8, 2022",143290,4357
"Apr 9, 2022",147259,3969
"Apr 10, 2022",150617,3358
"Apr 11, 2022",152536,1919
"Apr 12, 2022",153689,1153
"Apr 13, 2022",155025,1336
"Apr 14, 2022",156034,1009
"Apr 15, 2022",156886,852
"Apr 16, 2022",157615,729
"Apr 17, 2022",158041,426
"Apr 18, 2022",158683,642
"Apr 19, 2022",159740,1057
"Apr 20, 2022",160502,762
"Apr 21, 2022",161134,632
"Apr 22, 2022",161544,410
"Apr 23, 2022",162013,469
"Apr 24, 2022",162437,424
"Apr 25, 2022",162882,445
"Apr 26, 2022",163251,369
"Apr 27, 2022",163325,74
"Apr 28, 2022",163543,218
"Apr 29, 2022",163494,-49
"Apr 30, 2022",163444,-50
"May 1, 2022",163665,221
"May 2, 2022",163725,60
"May 3, 2022",162955,-770
"May 4, 2022",162185,-770
"May 5, 2022",154395,-7790
"May 6, 2022",152928,-1467
"May 7, 2022",151460,-1468
"May 8, 2022",149297,-2163
"May 9, 2022",147133,-2164
"May 10, 2022",146343,-790
"May 11, 2022",145553,-790
"May 12, 2022",144720,-833
"May 13, 2022",143888,-832
"May 14, 2022",143312,-576
"May 15, 2022",142858,-454
"May 16, 2022",142407,-451
"May 17, 2022",141204,-1203
"May 18, 2022",140490,-714
"May 19, 2022",139776,-714
"May 20, 2022",139365,-411
"May 21, 2022",139096,-269
"May 22, 2022",138787,-309
"May 23, 2022",138419,-368
"May 24, 2022",137907,-512
"May 25, 2022",137685,-222
"May 26, 2022",138054,369
"May 27, 2022",138422,368
"May 28, 2022",138214,-208
"May 29, 2022",138005,-209
"May 30, 2022",137972,-33
"May 31, 2022",137939,-33
"Jun 1, 2022",138417,478
"Jun 2, 2022",139201,784
"Jun 3, 2022",139547,346
"Jun 4, 2022",139615,68
"Jun 5, 2022",139531,-84
"Jun 6, 2022",139579,48
"Jun 7, 2022",139546,-33
"Jun 8, 2022",139546,0
"Jun 9, 2022",139774,228
"Jun 10, 2022",140127,353
"Jun 11, 2022",140115,-12
"Jun 12, 2022",140056,-59
"Jun 13, 2022",140091,35
"Jun 14, 2022",140126,35
"Jun 15, 2022",140234,108
"Jun 16, 2022",139994,-240
"Jun 17, 2022",139692,-302
"Jun 18, 2022",139413,-279
"Jun 19, 2022",139261,-152
"Jun 20, 2022",139154,-107
"Jun 21, 2022",139078,-76
"Jun 22, 2022",139003,-75
"Jun 23, 2022",138927,-76
"Jun 24, 2022",138331,-596
"Jun 25, 2022",137932,-399
"Jun 26, 2022",137563,-369
"Jun 27, 2022",137286,-277
"Jun 28, 2022",136769,-517
"Jun 29, 2022",136315,-454
"Jun 30, 2022",135658,-657
"Jul 1, 2022",134727,-931
"Jul 2, 2022",133892,-835
"Jul 3, 2022",133214,-678
"Jul 4, 2022",132625,-589
"Jul 5, 2022",131853,-772
"Jul 6, 2022",131234,-619
"Jul 7, 2022",130958,-276
"Jul 8, 2022",130477,-481
"Jul 9, 2022",130087,-390
"Jul 10, 2022",129458,-629
"Jul 11, 2022",129007,-451
"Jul 12, 2022",128549,-458
"Jul 13, 2022",128195,-354
"Jul 14, 2022",127931,-264
"Jul 15, 2022",127691,-240
"Jul 16, 2022",127419,-272
"Jul 17, 2022",127063,-356
"Jul 18, 2022",126726,-337
"Jul 19, 2022",126730,4
"Jul 20, 2022",126305,-425
"Jul 21, 2022",125879,-426
"Jul 22, 2022",125550,-329
"Jul 23, 2022",125156,-394
"Jul 24, 2022",124950,-206
"Jul 25, 2022",124602,-348
"Jul 26, 2022",124587,-15
"Jul 27, 2022",124704,117
"Jul 28, 2022",124685,-19
"Jul 29, 2022",124161,-524
"Jul 30, 2022",124161,0
"Jul 31, 2022",124332,171
"Aug 1, 2022",124249,-83
"Aug 2, 2022",124288,39
"Aug 3, 2022",124287,-1
"Aug 4, 2022",123848,-439
"Aug 5, 2022",123511,-337
"Aug 6, 2022",123410,-101
"Aug 7, 2022",123554,144
"Aug 8, 2022",123719,165
"Aug 9, 2022",123817,98
"Aug 10, 2022",123789,-28
"Aug 11, 2022",123900,111
"Aug 12, 2022",124091,191
"Aug 13, 2022",124307,216
"Aug 14, 2022",124352,45
"Aug 15, 2022",124474,122
"Aug 16, 2022",124371,-103
"Aug 17, 2022",124443,72
"Aug 18, 2022",124612,169
"Aug 19, 2022",124701,89
"Aug 20, 2022",125067,366
"Aug 21, 2022",126148,1081
"Aug 22, 2022",127516,1368
"Aug 23, 2022",127940,424
"Aug 24, 2022",128896,956
"Aug 25, 2022",129522,626
"Aug 26, 2022",130182,660
"Aug 27, 2022",130470,288
"Aug 28, 2022",130892,422
"Aug 29, 2022",131559,667
"Aug 30, 2022",132316,757
"Aug 31, 2022",132915,599
"Sep 1, 2022",133567,652
"Sep 2, 2022",133834,267
"Sep 3, 2022",134121,287
"Sep 4, 2022",134289,168
"Sep 5, 2022",134464,175
"Sep 6, 2022",134681,217
"Sep 7, 2022",134681,0
"Sep 8, 2022",135293,612
"Sep 9, 2022",135225,-68
"Sep 10, 2022",135233,8
"Sep 11, 2022",135450,217
"Sep 12, 2022",135486,36
"Sep 13, 2022",135475,-11
"Sep 14, 2022",135372,-103
"Sep 15, 2022",135202,-170
"Sep 16, 2022",135177,-25
"Sep 17, 2022",134902,-275
"Sep 18, 2022",137096,2194
"Sep 19, 2022",140693,3597
"Sep 20, 2022",141425,732
"Sep 21, 2022",141630,205
"Sep 22, 2022",142593,963
"Sep 23, 2022",143154,561
"Sep 24, 2022",143492,338
"Sep 25, 2022",143663,171
"Sep 26, 2022",143248,-415
"Sep 27, 2022",142818,-430
"Sep 28, 2022",142811,-7
"Sep 29, 2022",143158,347
"Sep 30, 2022",143805,647
"Oct 1, 2022",144293,488
"Oct 2, 2022",144713,420
"Oct 3, 2022",144902,189
"Oct 4, 2022",144770,-132
"Oct 5, 2022",144607,-163
"Oct 6, 2022",144209,-398
"Oct 7, 2022",143990,-219
"Oct 8, 2022",143441,-549
"Oct 9, 2022",142964,-477
"Oct 10, 2022",142650,-314
"Oct 11, 2022",142332,-318
"Oct 12, 2022",141986,-346
"Oct 13, 2022",141801,-185
"Oct 14, 2022",141313,-488
"Oct 15, 2022",140957,-356
"Oct 16, 2022",138032,-2925
"Oct 17, 2022",133454,-4578
"Oct 18, 2022",132088,-1366
"Oct 19, 2022",130722,-1366
"Oct 20, 2022",128812,-1910
"Oct 21, 2022",127510,-1302
"Oct 22, 2022",126806,-704
"Oct 23, 2022",125695,-1111
"Oct 24, 2022",124964,-731
"Oct 25, 2022",124571,-393
"Oct 26, 2022",124172,-399
"Oct 27, 2022",123112,-1060
"Oct 28, 2022",121977,-1135
"Oct 29, 2022",120705,-1272
"Oct 30, 2022",119509,-1196
"Oct 31, 2022",118630,-879
"Nov 1, 2022",117944,-686
"Nov 2, 2022",117298,-646
"Nov 3, 2022",116752,-546
"Nov 4, 2022",116309,-443
"Nov 5, 2022",116105,-204
"Nov 6, 2022",115860,-245
"Nov 7, 2022",115622,-238
"Nov 8, 2022",115375,-247
"Nov 9, 2022",115282,-93
"Nov 10, 2022",115243,-39
"Nov 11, 2022",115404,161
"Nov 12, 2022",115377,-27
"Nov 13, 2022",115396,19
"Nov 14, 2022",115490,94
"Nov 15, 2022",115568,78
"Nov 16, 2022",115574,6
"Nov 17, 2022",115354,-220
"Nov 18, 2022",115204,-150
"Nov 19, 2022",114873,-331
"Nov 20, 2022",115083,210
"Nov 21, 2022",115263,180
"Nov 22, 2022",115240,-23
"Nov 23, 2022",115421,181
"Nov 24, 2022",115502,81
"Nov 25, 2022",115435,-67
"Nov 26, 2022",115408,-27
"Nov 27, 2022",115362,-46
"Nov 28, 2022",115495,133
"Nov 29, 2022",115616,121
"Nov 30, 2022",116074,458
"Dec 1, 2022",116537,463
"Dec 2, 2022",116754,217
"Dec 3, 2022",116970,216
"Dec 4, 2022",117187,217
"Dec 5, 2022",117404,217
"Dec 6, 2022",117620,216
"Dec 7, 2022",117837,217
"Dec 8, 2022",117639,-198
"Dec 9, 2022",117542,-97
"Dec 10, 2022",117445,-97
"Dec 11, 2022",117278,-167
"Dec 12, 2022",117180,-98
"Dec 13, 2022",117131,-49
"Dec 14, 2022",116959,-172
"Dec 15, 2022",116858,-101
"Dec 16, 2022",116885,27
"Dec 17, 2022",116822,-63
"Dec 18, 2022",116418,-404
"Dec 19, 2022",116145,-273
"Dec 20, 2022",115710,-435
"Dec 21, 2022",115198,-512
"Dec 22, 2022",115043,-155
"Dec 23, 2022",114647,-396
"Dec 24, 2022",114636,-11
"Dec 25, 2022",114354,-282
"Dec 26, 2022",113988,-366
"Dec 27, 2022",113453,-535
"Dec 28, 2022",112988,-465
"Dec 29, 2022",112523,-465
"Dec 30, 2022",112199,-324
"Dec 31, 2022",112208,9
"Jan 1, 2023",112093,-115
"Jan 2, 2023",111920,-173
"Jan 3, 2023",111230,-690
"Jan 4, 2023",111189,-41
"Jan 5, 2023",111202,13
"Jan 6, 2023",111481,279
"Jan 7, 2023",111740,259
"Jan 8, 2023",112078,338
"Jan 9, 2023",112401,323
"Jan 10, 2023",112403,2
"Jan 11, 2023",112432,29
"Jan 12, 2023",112597,165
"Jan 13, 2023",112772,175
"Jan 14, 2023",113009,237
"Jan 15, 2023",113245,236
"Jan 16, 2023",113526,281
"Jan 17, 2023",114529,1003
"Jan 18, 2023",115149,620
"Jan 19, 2023",115855,706
"Jan 20, 2023",116374,519
"Jan 21, 2023",116828,454
"Jan 22, 2023",117037,209
"Jan 23, 2023",117224,187
"Jan 24, 2023",117430,206
"Jan 25, 2023",117434,4
"Jan 26, 2023",117282,-152
"Jan 27, 2023",117351,69
"Jan 28, 2023",117043,-308
"Jan 29, 2023",116740,-303
"Jan 30, 2023",116473,-267
"Jan 31, 2023",116659,186
"Feb 1, 2023",116516,-143
"Feb 2, 2023",116299,-217
"Feb 3, 2023",115728,-571
"Feb 4, 2023",115247,-481
"Feb 5, 2023",115078,-169
"Feb 6, 2023",115071,-7
"Feb 7, 2023",114946,-125
"Feb 8, 2023",114902,-44
"Feb 9, 2023",114978,76
"Feb 10, 2023",114973,-5
"Feb 11, 2023",115139,166
"Feb 12, 2023",114619,-520
"Feb 13, 2023",114302,-317
"Feb 14, 2023",113374,-928
"Feb 15, 2023",113059,-315
"Feb 16, 2023",112601,-458
"Feb 17, 2023",112147,-454
"Feb 18, 2023",111592,-555
"Feb 19, 2023",111403,-189
"Feb 20, 2023",111379,-24
"Feb 21, 2023",111547,168
"Feb 22, 2023",111699,152
"Feb 23, 2023",111650,-49
"Feb 24, 2023",111523,-127
"Feb 25, 2023",111602,79
"Feb 26, 2023",111501,-101
"Feb 27, 2023",111543,42
"Feb 28, 2023",111577,34
"Mar 1, 2023",111462,-115
"Mar 2, 2023",111616,154
"Mar 3, 2023",111563,-53
"Mar 4, 2023",111496,-67
"Mar 5, 2023",111037,-459
"Mar 6, 2023",110477,-560
"Mar 7, 2023",110088,-389
"Mar 8, 2023",109659,-429
"Mar 9, 2023",109394,-265
"Mar 10, 2023",109001,-393
"Mar 11, 2023",108802,-199
"Mar 12, 2023",108595,-207
"Mar 13, 2023",108349,-246
"Mar 14, 2023",108177,-172
"Mar 15, 2023",108003,-174
"Mar 16, 2023",107976,-27
"Mar 17, 2023",107674,-302
"Mar 18, 2023",107337,-337
"Mar 19, 2023",107172,-165
"Mar 20, 2023",107006,-166
"Mar 21, 2023",107017,11
"Mar 22, 2023",106822,-195
"Mar 23, 2023",106708,-114
"Mar 24, 2023",106472,-236
"Mar 25, 2023",106119,-353
"Mar 26, 2023",105875,-244
"Mar 27, 2023",105790,-85
"Mar 28, 2023",105729,-61
"Mar 29, 2023",105675,-54
"Mar 30, 2023",105337,-338
"Mar 31, 2023",105150,-187
"Apr 1, 2023",105085,-65
"Apr 2, 2023",105388,303
"Apr 3, 2023",105502,114
"Apr 4, 2023",105594,92
"Apr 5, 2023",106365,771
"Apr 6, 2023",106856,491
"Apr 7, 2023",106895,39
"Apr 8, 2023",106833,-62
"Apr 9, 2023",106459,-374
"Apr 10, 2023",106329,-130
"Apr 11, 2023",106298,-31
"Apr 12, 2023",106216,-82
"Apr 13, 2023",105993,-223
"Apr 14, 2023",106198,205
"Apr 15, 2023",106564,366
"Apr 16, 2023",106710,146
"Apr 17, 2023",106844,134
"Apr 18, 2023",106936,92
"Apr 19, 2023",107191,255
"Apr 20, 2023",107368,177
"Apr 21, 2023",107715,347
"Apr 22, 2023",108050,335
"Apr 23, 2023",108220,170
"Apr 24, 2023",108270,50
"Apr 25, 2023",108411,141
"Apr 26, 2023",108805,394
"Apr 27, 2023",109784,979
"Apr 28, 2023",110807,1023
"Apr 29, 2023",111642,835
"Apr 30, 2023",112191,549
"May 1, 2023",112610,419
"May 2, 2023",112878,268
"May 3, 2023",112623,-255
"May 4, 2023",112541,-82
"May 5, 2023",112879,338
"May 6, 2023",112967,88
"May 7, 2023",113297,330
"May 8, 2023",113559,262
"May 9, 2023",113841,282
"May 10, 2023",114011,170
"May 11, 2023",114059,48
"May 12, 2023",114101,42
"May 13, 2023",114095,-6
"May 14, 2023",113845,-250
"May 15, 2023",113791,-54
"May 16, 2023",113793,2
"May 17, 2023",113909,116
"May 18, 2023",113737,-172
"May 19, 2023",113503,-234
"May 20, 2023",113201,-302
"May 21, 2023",113186,-15
"May 22, 2023",113380,194
"May 23, 2023",113317,-63
"May 24, 2023",113179,-138
"May 25, 2023",112565,-614
"May 26, 2023",111832,-733
"May 27, 2023",111174,-658
"May 28, 2023",110595,-579
"May 29, 2023",110404,-191
"May 30, 2023",110237,-167
"May 31, 2023",110035,-202
"Jun 1, 2023",109665,-370
"Jun 2, 2023",109356,-309
"Jun 3, 2023",109233,-123
"Jun 4, 2023",109081,-152
"Jun 5, 2023",108965,-116
"Jun 6, 2023",108823,-142
"Jun 7, 2023",108569,-254
"Jun 8, 2023",108378,-191
"Jun 9, 2023",108228,-150
"Jun 10, 2023",107890,-338
"Jun 11, 2023",107662,-228
"Jun 12, 2023",107833,171
"Jun 13, 2023",107546,-287
"Jun 14, 2023",107154,-392
"Jun 15, 2023",107069,-85
"Jun 16, 2023",107074,5
"Jun 17, 2023",107123,49
"Jun 18, 2023",107068,-55
"Jun 19, 2023",106840,-228
"Jun 20, 2023",106708,-132
"Jun 21, 2023",106439,-269
"Jun 22, 2023",106254,-185
"Jun 23, 2023",105901,-353
"Jun 24, 2023",105585,-316
"Jun 25, 2023",105477,-108
"Jun 26, 2023",105143,-334
"Jun 27, 2023",104763,-380
"Jun 28, 2023",104529,-234
"Jun 29, 2023",104456,-73
"Jun 30, 2023",104081,-375
"Jul 1, 2023",103690,-391
"Jul 2, 2023",103392,-298
"Jul 3, 2023",103209,-183
"Jul 4, 2023",103047,-162
"Jul 5, 2023",103057,10
"Jul 6, 2023",102983,-74
"Jul 7, 2023",102960,-23
"Jul 8, 2023",102858,-102
"Jul 9, 2023",102854,-4
"Jul 10, 2023",102326,-528
"Jul 11, 2023",102197,-129
"Jul 12, 2023",102121,-76
"Jul 13, 2023",102046,-75
"Jul 14, 2023",101849,-197
"Jul 15, 2023",101746,-103
"Jul 16, 2023",101487,-259
"Jul 17, 2023",101521,34
"Jul 18, 2023",101729,208
"Jul 19, 2023",102051,322
"Jul 20, 2023",102155,104
"Jul 21, 2023",102174,19
"Jul 22, 2023",102136,-38
"Jul 23, 2023",101968,-168
"Jul 24, 2023",101747,-221
"Jul 25, 2023",101372,-375
"Jul 26, 2023",101189,-183
"Jul 27, 2023",100753,-436
"Jul 28, 2023",100422,-331
"Jul 29, 2023",100458,36
"Jul 30, 2023",100480,22
"Jul 31, 2023",100269,-211
"Aug 1, 2023",100109,-160
"Aug 2, 2023",100003,-106
"Aug 3, 2023",99805,-198
"Aug 4, 2023",99559,-246
"Aug 5, 2023",99262,-297
"Aug 6, 2023",99147,-115
"Aug 7, 2023",98995,-152
"Aug 8, 2023",98956,-39
"Aug 9, 2023",98857,-99
"Aug 10, 2023",98695,-162
"Aug 11, 2023",98713,18
"Aug 12, 2023",98531,-182
"Aug 13, 2023",98516,-15
"Aug 14, 2023",98314,-202
"Aug 15, 2023",97990,-324
"Aug 16, 2023",97990,0
"Aug 17, 2023",97351,-639
"Aug 18, 2023",97116,-235
"Aug 19, 2023",96943,-173
"Aug 20, 2023",97013,70
"Aug 21, 2023",97079,66
"Aug 22, 2023",97180,101
"Aug 23, 2023",97368,188
"Aug 24, 2023",97558,190
"Aug 25, 2023",97761,203
"Aug 26, 2023",97641,-120
"Aug 27, 2023",97663,22
"Aug 28, 2023",97733,70
"Aug 29, 2023",97553,-180
"Aug 30, 2023",97534,-19
"Aug 31, 2023",97503,-31
"Sep 1, 2023",97536,33
"Sep 2, 2023",97865,329
"Sep 3, 2023",97942,77
"Sep 4, 2023",97911,-31
"Sep 5, 2023",97903,-8
"Sep 6, 2023",97859,-44
"Sep 7, 2023",97814,-45
"Sep 8, 2023",97616,-198
"Sep 9, 2023",97561,-55
"Sep 10, 2023",97413,-148
"Sep 11, 2023",97259,-154
"Sep 12, 2023",97147,-112
"Sep 13, 2023",97243,96
"Sep 14, 2023",97245,2
"Sep 15, 2023",97216,-29
"Sep 16, 2023",97202,-14
"Sep 17, 2023",96867,-335
"Sep 18, 2023",96613,-254
"Sep 19, 2023",96494,-119
"Sep 20, 2023",96429,-65
"Sep 21, 2023",96210,-219
"Sep 22, 2023",96201,-9
"Sep 23, 2023",96293,92
"Sep 24, 2023",96176,-117
"Sep 25, 2023",96171,-5
"Sep 26, 2023",96166,-5
"Sep 27, 2023",96124,-42
"Sep 28, 2023",96074,-50
"Sep 29, 2023",96007,-67
"Sep 30, 2023",95580,-427
"Oct 1, 2023",95123,-457
"Oct 2, 2023",95003,-120
"Oct 3, 2023",94971,-32
"Oct 4, 2023",94939,-32
"Oct 5, 2023",94721,-218
"Oct 6, 2023",94727,6
"Oct 7, 2023",96902,2175
"Oct 8, 2023",99076,2174
"Oct 9, 2023",100219,1143
"Oct 10, 2023",101771,1552
"Oct 11, 2023",102549,778
"Oct 12, 2023",102986,437
"Oct 13, 2023",102934,-52
"Oct 14, 2023",102866,-68
"Oct 15, 2023",102870,4
"Oct 16, 2023",102979,109
"Oct 17, 2023",103027,48
"Oct 18, 2023",102930,-97
"Oct 19, 2023",102811,-119
"Oct 20, 2023",102531,-280
"Oct 21, 2023",102144,-387
"Oct 22, 2023",101999,-145
"Oct 23, 2023",101823,-176
"Oct 24, 2023",101528,-295
"Oct 25, 2023",101370,-158
"Oct 26, 2023",101062,-308
"Oct 27, 2023",100777,-285
"Oct 28, 2023",100731,-46
"Oct 29, 2023",100799,68
"Oct 30, 2023",100867,68
"Oct 31, 2023",100606,-261
"Nov 1, 2023",100359,-247
"Nov 2, 2023",100270,-89
"Nov 3, 2023",99975,-295
"Nov 4, 2023",99826,-149
"Nov 5, 2023",95576,-4250
"Nov 6, 2023",94041,-1535
"Nov 7, 2023",92363,-1678
"Nov 8, 2023",91377,-986
