Date,Followers,Change
"Aug 30, 2022",468469,67
"Aug 31, 2022",468512,43
"Sep 1, 2022",468592,80
"Sep 2, 2022",468655,63
"Sep 3, 2022",468729,74
"Sep 4, 2022",464252,-4477
"Sep 5, 2022",464306,54
"Sep 6, 2022",464349,43
"Sep 7, 2022",464404,55
"Sep 8, 2022",464455,51
"Sep 9, 2022",464497,42
"Sep 10, 2022",464571,74
"Sep 11, 2022",464644,73
"Sep 12, 2022",464675,31
"Sep 13, 2022",464741,66
"Sep 14, 2022",464741,0
"Sep 15, 2022",464787,46
"Sep 16, 2022",464839,52
"Sep 17, 2022",464966,127
"Sep 18, 2022",465053,87
"Sep 19, 2022",465117,64
"Sep 20, 2022",465153,36
"Sep 21, 2022",465191,38
"Sep 22, 2022",465251,60
"Sep 23, 2022",465321,70
"Sep 24, 2022",465394,73
"Sep 25, 2022",465468,74
"Sep 26, 2022",465522,54
"Sep 27, 2022",465568,46
"Sep 28, 2022",465615,47
"Sep 29, 2022",465647,32
"Sep 30, 2022",465712,65
"Oct 1, 2022",465749,37
"Oct 2, 2022",465817,68
"Oct 3, 2022",465838,21
"Oct 4, 2022",465880,42
"Oct 5, 2022",465956,76
"Oct 6, 2022",466044,88
"Oct 7, 2022",466085,41
"Oct 8, 2022",466144,59
"Oct 9, 2022",466193,49
"Oct 10, 2022",466247,54
"Oct 11, 2022",466298,51
"Oct 12, 2022",466347,49
"Oct 13, 2022",466400,53
"Oct 14, 2022",466440,40
"Oct 15, 2022",466494,54
"Oct 16, 2022",466529,35
"Oct 17, 2022",466587,58
"Oct 18, 2022",466630,43
"Oct 19, 2022",466682,52
"Oct 20, 2022",466754,72
"Oct 21, 2022",466800,46
"Oct 22, 2022",466836,36
"Oct 23, 2022",466896,60
"Oct 24, 2022",466968,72
"Oct 25, 2022",467015,47
"Oct 26, 2022",467099,84
"Oct 27, 2022",467155,56
"Oct 28, 2022",467155,0
"Oct 29, 2022",467269,114
"Oct 30, 2022",467345,76
"Oct 31, 2022",467398,53
"Nov 1, 2022",467398,0
"Nov 2, 2022",467488,90
"Nov 3, 2022",467528,40
"Nov 4, 2022",467593,65
"Nov 5, 2022",467639,46
"Nov 6, 2022",467693,54
"Nov 7, 2022",467756,63
"Nov 8, 2022",467798,42
"Nov 9, 2022",467798,0
"Nov 10, 2022",467891,93
"Nov 11, 2022",467937,46
"Nov 12, 2022",468003,66
"Nov 13, 2022",468058,55
"Nov 14, 2022",468111,53
"Nov 15, 2022",468146,35
"Nov 16, 2022",468187,41
"Nov 17, 2022",468223,36
"Nov 18, 2022",468276,53
"Nov 19, 2022",468327,51
"Nov 20, 2022",468370,43
"Nov 21, 2022",468457,87
"Nov 22, 2022",468505,48
"Nov 23, 2022",468552,47
"Nov 24, 2022",468592,40
"Nov 25, 2022",468592,0
"Nov 26, 2022",468681,89
"Nov 27, 2022",468739,58
"Nov 28, 2022",468787,48
"Nov 29, 2022",468832,45
"Nov 30, 2022",468893,61
"Dec 1, 2022",468917,24
"Dec 2, 2022",468917,0
"Dec 3, 2022",468983,66
"Dec 4, 2022",469075,92
"Dec 5, 2022",469149,74
"Dec 6, 2022",469230,81
"Dec 7, 2022",469296,66
"Dec 8, 2022",469352,56
"Dec 9, 2022",469410,58
"Dec 10, 2022",469467,57
"Dec 11, 2022",469515,48
"Dec 12, 2022",469573,58
"Dec 13, 2022",469636,63
"Dec 14, 2022",469770,134
"Dec 15, 2022",469770,0
"Dec 16, 2022",469877,107
"Dec 17, 2022",469934,57
"Dec 18, 2022",469934,0
"Dec 19, 2022",469976,42
"Dec 20, 2022",470097,121
"Dec 21, 2022",470142,45
"Dec 22, 2022",470208,66
"Dec 23, 2022",470228,20
"Dec 24, 2022",470276,48
"Dec 25, 2022",470276,0
"Dec 26, 2022",470324,48
"Dec 27, 2022",470380,56
"Dec 28, 2022",470448,68
"Dec 29, 2022",470500,52
"Dec 30, 2022",470562,62
"Dec 31, 2022",470597,35
"Jan 1, 2023",470665,68
"Jan 2, 2023",470718,53
"Jan 3, 2023",470815,97
"Jan 4, 2023",470870,55
"Jan 5, 2023",470870,0
"Jan 6, 2023",470943,73
"Jan 7, 2023",470992,49
"Jan 8, 2023",471037,45
"Jan 9, 2023",471092,55
"Jan 10, 2023",471209,117
"Jan 11, 2023",471268,59
"Jan 12, 2023",471342,74
"Jan 13, 2023",471342,0
"Jan 14, 2023",471406,64
"Jan 15, 2023",471609,203
"Jan 16, 2023",471680,71
"Jan 17, 2023",471748,68
"Jan 18, 2023",471803,55
"Jan 19, 2023",471874,71
"Jan 20, 2023",471931,57
"Jan 21, 2023",472014,83
"Jan 22, 2023",472077,63
"Jan 23, 2023",472138,61
"Jan 24, 2023",472186,48
"Jan 25, 2023",472232,46
"Jan 26, 2023",472280,48
"Jan 27, 2023",472385,105
"Jan 28, 2023",472385,0
"Jan 29, 2023",472490,105
"Jan 30, 2023",472490,0
"Jan 31, 2023",472564,74
"Feb 1, 2023",472619,55
"Feb 2, 2023",472668,49
"Feb 3, 2023",472727,59
"Feb 4, 2023",472776,49
"Feb 5, 2023",472809,33
"Feb 6, 2023",472861,52
"Feb 7, 2023",472912,51
"Feb 8, 2023",472958,46
"Feb 9, 2023",472999,41
"Feb 10, 2023",473031,32
"Feb 11, 2023",473074,43
"Feb 12, 2023",473138,64
"Feb 13, 2023",473188,50
"Feb 14, 2023",473228,40
"Feb 15, 2023",473293,65
"Feb 16, 2023",473326,33
"Feb 17, 2023",473361,35
"Feb 18, 2023",473413,52
"Feb 19, 2023",473449,36
"Feb 20, 2023",473509,60
"Feb 21, 2023",473551,42
"Feb 22, 2023",473570,19
"Feb 23, 2023",473611,41
"Feb 24, 2023",473658,47
"Feb 25, 2023",473709,51
"Feb 26, 2023",473751,42
"Feb 27, 2023",473802,51
"Feb 28, 2023",473851,49
"Mar 1, 2023",473899,48
"Mar 2, 2023",473916,17
"Mar 3, 2023",474001,85
"Mar 4, 2023",474057,56
"Mar 5, 2023",474057,0
"Mar 6, 2023",474097,40
"Mar 7, 2023",474193,96
"Mar 8, 2023",474193,0
"Mar 9, 2023",474239,46
"Mar 10, 2023",474283,44
"Mar 11, 2023",474326,43
"Mar 12, 2023",474354,28
"Mar 13, 2023",474403,49
"Mar 14, 2023",474493,90
"Mar 15, 2023",474532,39
"Mar 16, 2023",474532,0
"Mar 17, 2023",474655,123
"Mar 18, 2023",474697,42
"Mar 19, 2023",474697,0
"Mar 20, 2023",474756,59
"Mar 21, 2023",474785,29
"Mar 22, 2023",474826,41
"Mar 23, 2023",474867,41
"Mar 24, 2023",474919,52
"Mar 25, 2023",474958,39
"Mar 26, 2023",474999,41
"Mar 27, 2023",475049,50
"Mar 28, 2023",475110,61
"Mar 29, 2023",475146,36
"Mar 30, 2023",475193,47
"Mar 31, 2023",475252,59
"Apr 1, 2023",475306,54
"Apr 2, 2023",475337,31
"Apr 3, 2023",475383,46
"Apr 4, 2023",475474,91
"Apr 5, 2023",475474,0
"Apr 6, 2023",475522,48
"Apr 7, 2023",475550,28
"Apr 8, 2023",475635,85
"Apr 9, 2023",475663,28
"Apr 10, 2023",475735,72
"Apr 11, 2023",475767,32
"Apr 12, 2023",475832,65
"Apr 13, 2023",475876,44
"Apr 14, 2023",475937,61
"Apr 15, 2023",475967,30
"Apr 16, 2023",476031,64
"Apr 17, 2023",476091,60
"Apr 18, 2023",476148,57
"Apr 19, 2023",476201,53
"Apr 20, 2023",476263,62
"Apr 21, 2023",476304,41
"Apr 22, 2023",476367,63
"Apr 23, 2023",476443,76
"Apr 24, 2023",476518,75
"Apr 25, 2023",476579,61
"Apr 26, 2023",476625,46
"Apr 27, 2023",476735,110
"Apr 28, 2023",476819,84
"Apr 29, 2023",476893,74
"Apr 30, 2023",476973,80
"May 1, 2023",477042,69
"May 2, 2023",477156,114
"May 3, 2023",477156,0
"May 4, 2023",477225,69
"May 5, 2023",477262,37
"May 6, 2023",477339,77
"May 7, 2023",477398,59
"May 8, 2023",477456,58
"May 9, 2023",477514,58
"May 10, 2023",477580,66
"May 11, 2023",477635,55
"May 12, 2023",477701,66
"May 13, 2023",477770,69
"May 14, 2023",477829,59
"May 15, 2023",477916,87
"May 16, 2023",477994,78
"May 17, 2023",478054,60
"May 18, 2023",478121,67
"May 19, 2023",478188,67
"May 20, 2023",478251,63
"May 21, 2023",478302,51
"May 22, 2023",478364,62
"May 23, 2023",478476,112
"May 24, 2023",478476,0
"May 25, 2023",478604,128
"May 26, 2023",478604,0
"May 27, 2023",478738,134
"May 28, 2023",478738,0
"May 29, 2023",478804,66
"May 30, 2023",478881,77
"May 31, 2023",478951,70
"Jun 1, 2023",479010,59
"Jun 2, 2023",479071,61
"Jun 3, 2023",479141,70
"Jun 4, 2023",479198,57
"Jun 5, 2023",479273,75
"Jun 6, 2023",479347,74
"Jun 7, 2023",479401,54
"Jun 8, 2023",479461,60
"Jun 9, 2023",479533,72
"Jun 10, 2023",479589,56
"Jun 11, 2023",479669,80
"Jun 12, 2023",479743,74
"Jun 13, 2023",479831,88
"Jun 14, 2023",479912,81
"Jun 15, 2023",479912,0
"Jun 16, 2023",479967,55
"Jun 17, 2023",480027,60
"Jun 18, 2023",480093,66
"Jun 19, 2023",480158,65
"Jun 20, 2023",480223,65
"Jun 21, 2023",480276,53
"Jun 22, 2023",480327,51
"Jun 23, 2023",480389,62
"Jun 24, 2023",480440,51
"Jun 25, 2023",480501,61
"Jun 26, 2023",480568,67
"Jun 27, 2023",480627,59
"Jun 28, 2023",480662,35
"Jun 29, 2023",480711,49
"Jun 30, 2023",480757,46
"Jul 1, 2023",480804,47
"Jul 2, 2023",480853,49
"Jul 3, 2023",480928,75
"Jul 4, 2023",480998,70
"Jul 5, 2023",481048,50
"Jul 6, 2023",481126,78
"Jul 7, 2023",481179,53
"Jul 8, 2023",481323,144
"Jul 9, 2023",481394,71
"Jul 10, 2023",481459,65
"Jul 11, 2023",481507,48
"Jul 12, 2023",481553,46
"Jul 13, 2023",481617,64
"Jul 14, 2023",481670,53
"Jul 15, 2023",481740,70
"Jul 16, 2023",481740,0
"Jul 17, 2023",481796,56
"Jul 18, 2023",481946,150
"Jul 19, 2023",481946,0
"Jul 20, 2023",482018,72
"Jul 21, 2023",482071,53
"Jul 22, 2023",482128,57
"Jul 23, 2023",482177,49
"Jul 24, 2023",482220,43
"Jul 25, 2023",482306,86
"Jul 26, 2023",482355,49
"Jul 27, 2023",482479,124
"Jul 28, 2023",482479,0
"Jul 29, 2023",482611,132
"Jul 30, 2023",482670,59
"Jul 31, 2023",482729,59
"Aug 1, 2023",482796,67
"Aug 2, 2023",482845,49
"Aug 3, 2023",482921,76
"Aug 4, 2023",482962,41
"Aug 5, 2023",483010,48
"Aug 6, 2023",483071,61
"Aug 7, 2023",483140,69
"Aug 8, 2023",483191,51
"Aug 9, 2023",483245,54
"Aug 10, 2023",483299,54
"Aug 11, 2023",483348,49
"Aug 12, 2023",483437,89
"Aug 13, 2023",483508,71
"Aug 14, 2023",483571,63
"Aug 15, 2023",483635,64
"Aug 16, 2023",483635,0
"Aug 17, 2023",483698,63
"Aug 18, 2023",483748,50
"Aug 19, 2023",483804,56
"Aug 20, 2023",483882,78
"Aug 21, 2023",483947,65
"Aug 22, 2023",484015,68
"Aug 23, 2023",484088,73
"Aug 24, 2023",484150,62
"Aug 25, 2023",484211,61
"Aug 26, 2023",484263,52
"Aug 27, 2023",484322,59
"Aug 28, 2023",484378,56
"Aug 29, 2023",484454,76
"Aug 30, 2023",484500,46
"Aug 31, 2023",484556,56
"Sep 1, 2023",484598,42
"Sep 2, 2023",484670,72
"Sep 3, 2023",484737,67
"Sep 4, 2023",484796,59
"Sep 5, 2023",484855,59
"Sep 6, 2023",484946,91
"Sep 7, 2023",485037,91
"Sep 8, 2023",485093,56
"Sep 9, 2023",485093,0
"Sep 10, 2023",485150,57
"Sep 11, 2023",485243,93
"Sep 12, 2023",485306,63
"Sep 13, 2023",485350,44
"Sep 14, 2023",485403,53
"Sep 15, 2023",485440,37
"Sep 16, 2023",485494,54
"Sep 17, 2023",485530,36
"Sep 18, 2023",485598,68
"Sep 19, 2023",485659,61
"Sep 20, 2023",485728,69
"Sep 21, 2023",485763,35
"Sep 22, 2023",485818,55
"Sep 23, 2023",485901,83
"Sep 24, 2023",485982,81
"Sep 25, 2023",486117,135
"Sep 26, 2023",486117,0
"Sep 27, 2023",486169,52
"Sep 28, 2023",486170,1
"Sep 29, 2023",486179,9
"Sep 30, 2023",486200,21
"Oct 1, 2023",486225,25
"Oct 2, 2023",486239,14
"Oct 3, 2023",486255,16
"Oct 4, 2023",486270,15
"Oct 5, 2023",486276,6
"Oct 6, 2023",486307,31
"Oct 7, 2023",486330,23
"Oct 8, 2023",486339,9
"Oct 9, 2023",486331,-8
"Oct 10, 2023",486318,-13
"Oct 11, 2023",486310,-8
"Oct 12, 2023",486310,0
"Oct 13, 2023",486312,2
"Oct 14, 2023",486324,12
"Oct 15, 2023",486336,12
"Oct 16, 2023",486345,9
"Oct 17, 2023",486364,19
"Oct 18, 2023",486379,15
"Oct 19, 2023",486403,24
"Oct 20, 2023",486426,23
"Oct 21, 2023",486451,25
"Oct 22, 2023",478748,-7703
"Oct 23, 2023",478788,40
"Oct 24, 2023",478804,16
"Oct 25, 2023",478799,-5
"Oct 26, 2023",478798,-1
"Oct 27, 2023",478816,18
"Oct 28, 2023",478824,8
"Oct 29, 2023",478811,-13
"Oct 30, 2023",478833,22
"Oct 31, 2023",478849,16
"Nov 1, 2023",478858,9
"Nov 2, 2023",478879,21
"Nov 3, 2023",478869,-10
"Nov 4, 2023",478861,-8
"Nov 5, 2023",478866,5
"Nov 6, 2023",478873,7
"Nov 7, 2023",478885,12
"Nov 8, 2023",478897,12
"Nov 9, 2023",478913,16
"Nov 10, 2023",478912,-1
"Nov 11, 2023",478920,8
"Nov 12, 2023",478939,19
"Nov 13, 2023",478952,13
"Nov 14, 2023",478968,16
"Nov 15, 2023",478987,19
"Nov 16, 2023",479019,32
"Nov 17, 2023",479020,1
"Nov 18, 2023",479031,11
"Nov 19, 2023",479043,12
"Nov 20, 2023",479059,16
"Nov 21, 2023",479091,32
"Nov 22, 2023",479074,-17
"Nov 23, 2023",479086,12
"Nov 24, 2023",479085,-1
"Nov 25, 2023",479094,9
"Nov 26, 2023",479117,23
"Nov 27, 2023",479129,12
"Nov 28, 2023",479129,0
"Nov 29, 2023",479131,2
"Nov 30, 2023",479153,22
"Dec 1, 2023",479151,-2
"Dec 2, 2023",479133,-18
"Dec 3, 2023",479130,-3
"Dec 4, 2023",479158,28
"Dec 5, 2023",479168,10
"Dec 6, 2023",479183,15
"Dec 7, 2023",479188,5
"Dec 8, 2023",479203,15
"Dec 9, 2023",479222,19
"Dec 10, 2023",479231,9
"Dec 11, 2023",479233,2
"Dec 12, 2023",479246,13
"Dec 13, 2023",479268,22
"Dec 14, 2023",479273,5
"Dec 15, 2023",479298,25
"Dec 16, 2023",479306,8
"Dec 17, 2023",478766,-540
"Dec 18, 2023",477781,-985
"Dec 19, 2023",476304,-1477
"Dec 20, 2023",475743,-561
"Dec 21, 2023",474222,-1521
"Dec 22, 2023",472118,-2104
"Dec 23, 2023",472118,0
"Dec 24, 2023",471645,-473
"Dec 25, 2023",471229,-416
"Dec 26, 2023",470760,-469
"Dec 27, 2023",469872,-888
"Dec 28, 2023",469709,-163
"Dec 29, 2023",469709,0
"Dec 30, 2023",469516,-193
"Dec 31, 2023",469340,-176
"Jan 1, 2024",469177,-163
"Jan 2, 2024",468999,-178
"Jan 3, 2024",468760,-239
"Jan 4, 2024",468559,-201
"Jan 5, 2024",468360,-199
"Jan 6, 2024",468176,-184
"Jan 7, 2024",467979,-197
"Jan 8, 2024",467781,-198
"Jan 9, 2024",467586,-195
"Jan 10, 2024",467138,-448
"Jan 11, 2024",466936,-202
"Jan 12, 2024",466936,0
"Jan 13, 2024",466732,-204
"Jan 14, 2024",466515,-217
"Jan 15, 2024",466329,-186
"Jan 16, 2024",466131,-198
"Jan 17, 2024",465920,-211
"Jan 18, 2024",465719,-201
"Jan 19, 2024",465488,-231
"Jan 20, 2024",465282,-206
"Jan 21, 2024",465039,-243
"Jan 22, 2024",464851,-188
"Jan 23, 2024",464655,-196
"Jan 24, 2024",464452,-203
"Jan 25, 2024",464244,-208
"Jan 26, 2024",464037,-207
"Jan 27, 2024",463839,-198
"Jan 28, 2024",463665,-174
"Jan 29, 2024",463466,-199
"Jan 30, 2024",463266,-200
"Jan 31, 2024",463266,0
"Feb 1, 2024",463049,-217
"Feb 2, 2024",462603,-446
"Feb 3, 2024",462383,-220
"Feb 4, 2024",462175,-208
"Feb 5, 2024",461135,-1040
"Feb 6, 2024",460056,-1079
"Feb 7, 2024",459152,-904
"Feb 8, 2024",457985,-1167
"Feb 9, 2024",456960,-1025
"Feb 10, 2024",455927,-1033
"Feb 11, 2024",454850,-1077
"Feb 12, 2024",453811,-1039
"Feb 13, 2024",452774,-1037
"Feb 14, 2024",451692,-1082
"Feb 15, 2024",450674,-1018
"Feb 16, 2024",449644,-1030
"Feb 17, 2024",448993,-651
"Feb 18, 2024",448970,-23
"Feb 19, 2024",448942,-28
"Feb 20, 2024",448942,0
"Feb 21, 2024",448889,-53
"Feb 22, 2024",448843,-46
"Feb 23, 2024",448801,-42
"Feb 24, 2024",448761,-40
"Feb 25, 2024",448737,-24
"Feb 26, 2024",448690,-47
"Feb 27, 2024",448667,-23
"Feb 28, 2024",448642,-25
"Feb 29, 2024",448627,-15
"Mar 1, 2024",448593,-34
"Mar 2, 2024",448564,-29
"Mar 3, 2024",448531,-33
"Mar 4, 2024",448516,-15
"Mar 5, 2024",448506,-10
"Mar 6, 2024",448518,12
"Mar 7, 2024",448548,30
"Mar 8, 2024",448568,20
"Mar 9, 2024",448585,17
"Mar 10, 2024",448616,31
"Mar 11, 2024",448611,-5
"Mar 12, 2024",448612,1
"Mar 13, 2024",448613,1
"Mar 14, 2024",448615,2
"Mar 15, 2024",448622,7
"Mar 16, 2024",448619,-3
"Mar 17, 2024",448620,1
"Mar 18, 2024",448628,8
"Mar 19, 2024",448625,-3
"Mar 20, 2024",448627,2
"Mar 21, 2024",448631,4
"Mar 22, 2024",448630,-1
"Mar 23, 2024",448633,3
"Mar 24, 2024",448634,1
"Mar 25, 2024",448643,9
"Mar 26, 2024",448648,5
"Mar 27, 2024",448657,9
"Mar 28, 2024",448658,1
"Mar 29, 2024",448662,4
"Mar 30, 2024",448685,23
"Mar 31, 2024",448699,14
"Apr 1, 2024",448707,8
"Apr 2, 2024",448724,17
"Apr 3, 2024",448742,18
"Apr 4, 2024",448763,21
"Apr 5, 2024",448767,4
"Apr 6, 2024",448781,14
"Apr 7, 2024",448794,13
"Apr 8, 2024",448820,26
"Apr 9, 2024",448823,3
"Apr 10, 2024",448833,10
"Apr 11, 2024",448840,7
"Apr 12, 2024",448845,5
"Apr 13, 2024",448863,18
"Apr 14, 2024",448884,21
"Apr 15, 2024",448888,4
"Apr 16, 2024",448904,16
"Apr 17, 2024",448902,-2
"Apr 18, 2024",448919,17
"Apr 19, 2024",448952,33
"Apr 20, 2024",448966,14
"Apr 21, 2024",448973,7
"Apr 22, 2024",448992,19
"Apr 23, 2024",447598,-1394
"Apr 24, 2024",447549,-49
"Apr 25, 2024",447531,-18
"Apr 26, 2024",447500,-31
"Apr 27, 2024",447464,-36
"Apr 28, 2024",447441,-23
"Apr 29, 2024",447415,-26
"Apr 30, 2024",447389,-26
"May 1, 2024",447367,-22
"May 2, 2024",447326,-41
"May 3, 2024",447308,-18
"May 4, 2024",447293,-15
"May 5, 2024",447268,-25
"May 6, 2024",447250,-18
"May 7, 2024",447242,-8
"May 8, 2024",447222,-20
"May 9, 2024",447209,-13
"May 10, 2024",447198,-11
"May 11, 2024",447193,-5
"May 12, 2024",447187,-6
"May 13, 2024",447181,-6
"May 14, 2024",447169,-12
"May 15, 2024",447148,-21
"May 16, 2024",447132,-16
"May 17, 2024",447118,-14
"May 18, 2024",447119,1
"May 19, 2024",447101,-18
"May 20, 2024",447113,12
"May 21, 2024",447095,-18
"May 22, 2024",447024,-71
"May 23, 2024",446890,-134
"May 24, 2024",446825,-65
"May 25, 2024",446777,-48
"May 26, 2024",446737,-40
"May 27, 2024",446690,-47
"May 28, 2024",446645,-45
