video_id,view_count,like_count
5jf2ER8-FXg,498782.0,22880.0
BX9IDyCUyl8,739.0,5.0
rDMvDQAomk0,2691.0,36.0
1OIyDgexVgQ,2998.0,30.0
k7r-UgrzbMo,11672.0,469.0
HvnQl5q-7Jk,876.0,94.0
iN8OGR_Mj70,559117.0,15778.0
49FZqkhJL0Y,32277.0,857.0
fzNfZyri4aQ,2152.0,192.0
52cw6k-y0rg,16407.0,306.0
iXnb5ldcUHU,192721.0,2311.0
XRW_wdH41ds,13856.0,285.0
vApjxZp_q3s,123.0,13.0
RqFaSyMcEQ8,41878.0,1337.0
PiJfRl3RjrA,336.0,43.0
1zrZZExNvy0,6196.0,71.0
wswMfkF9dlo,6422.0,120.0
gx5Yh83j7Ng,2217.0,30.0
Q-ZiVdSHAZw,3081.0,311.0
FRoSFxhfGPc,216.0,21.0
YWAAYNLWJ0w,114.0,11.0
isP9mIutwHI,1530.0,65.0
B8KCcFZ5GNQ,1593.0,38.0
INGYGGaUEro,2591.0,31.0
SHd40giPEow,4499.0,52.0
eSe0GLQZ1co,133.0,6.0
HlbYw_oE5KQ,410.0,10.0
9RjIIVGN2wY,211.0,15.0
CsqLWrTFR8g,9920.0,304.0
ftlLRDAI104,1260.0,51.0
PY7_PtigQw4,71253.0,1307.0
uq0bRShB6vY,42884.0,568.0
Mq2K07aS5HE,19196.0,348.0
iQgA8VBdrrY,31.0,3.0
PIn-x1137kQ,1517.0,85.0
FsP6qVPqKUc,409.0,15.0
uMIdxBwVEg0,314.0,4.0
I_pwFaqCJVI,74.0,6.0
1aCZMhDRh_o,2792.0,64.0
wYwXxR_UjmQ,2307.0,32.0
p6BHTYlOJbE,1743.0,61.0
JfDlKWuP-t8,398.0,32.0
XFUD-DE-Duk,595.0,36.0
25EQ5hwTxro,43411.0,487.0
IBBgpfc1GhI,129.0,7.0
VgAkJoY7ZN8,92.0,8.0
M6yQSIDXay4,473.0,41.0
ZMV_tF_nJRc,1462.0,100.0
3fkqRrKJlXs,806.0,8.0
Cyz8IzqzqNE,1410.0,64.0
swmy7lGTsII,797.0,56.0
rivqwiNJzGE,8618.0,68.0
bsYe8uVSKsE,21.0,1.0
LcyDER6ss_k,3972.0,323.0
ZxxZ9YzDQB8,24.0,5.0
E-3T0aN8kXA,3092.0,43.0
G-eFl87lvU0,438.0,16.0
7381bMiV44I,59078.0,1318.0
NhVciw-208E,450.0,24.0
oO4eEoMRfUM,147.0,7.0
GSdhT7E7hoU,546.0,27.0
0LGEOP3nYbQ,,
vzeCV1ma5nk,10.0,0.0
BFLcZiTv9eM,453.0,16.0
YUCDp-inICc,5209.0,540.0
wLcwGhYoN3Q,860.0,84.0
sSobNZakLjA,84.0,3.0
FYWYhBg5lU8,623.0,33.0
4LWRXchCnXw,2695.0,221.0
6WpKanrvJaY,57.0,1.0
ISr7CvopzFw,834.0,18.0
GT9RN7B07jU,2479.0,14.0
YjPBjySknH8,1509.0,142.0
Gz5Sp-WRTxU,134.0,9.0
9FoGCV2PYrU,106653.0,6369.0
WYVLUdK_aTA,56.0,3.0
wZLzRrgliRY,203.0,6.0
i_m_ThpqZf8,71.0,4.0
0HvvwSaGgew,264.0,30.0
NIKseS0PFDs,78137.0,593.0
CFhyH_hs6p4,329.0,19.0
Q1T8QP5-MqI,447.0,39.0
YdpuJKGPeTQ,897.0,45.0
vd7KWPdw5iE,1291.0,36.0
OT8swY3oZgE,307.0,15.0
6m2Xp_QgSyE,52.0,0.0
6Qplhyh5g28,443.0,28.0
UKAE6EqtD4o,2045.0,47.0
slHV_Fog_t0,63.0,4.0
BF_2V7hrpE4,127.0,1.0
Rw-IHfwFdXo,4015.0,108.0
k7EEkvQXgAQ,551.0,47.0
rbbyf44lA0Y,2364.0,32.0
Pve6qXKcDyA,41.0,3.0
zr0CHlRIhO8,184.0,3.0
DsVNIM1alos,829.0,153.0
2yGawLI4AQo,735172.0,17169.0
6KDT3NEsU5g,4942.0,14.0
IJFCxrPhaIA,150.0,16.0
-ODTMpRFS5A,253159.0,20356.0
xyy5RigMWLc,5.0,0.0
RD0JSM9rRVk,223.0,22.0
gN8hhWHAAk0,2902312.0,39708.0
k2XKKRcp0A0,,
rF9IyXy1J08,94.0,4.0
g74bZF-rVEk,55.0,6.0
sI70wTxtYd4,5311.0,139.0
abZAuPAKl6o,2111.0,11.0
5ceS760QMNU,26377.0,2832.0
ShZbuf8p7TQ,1935.0,102.0
