Date,Monthly Listeners,Change
"Jul 14, 2021",19159680,-13082
"Jul 15, 2021",19159680,0
"Jul 16, 2021",19156421,-3259
"Jul 17, 2021",19156421,0
"Jul 18, 2021",19124265,-32156
"Jul 19, 2021",19147672,23407
"Jul 20, 2021",19147672,0
"Jul 21, 2021",19172191,24519
"Jul 22, 2021",19167402,-4789
"Jul 23, 2021",19183486,16084
"Jul 24, 2021",19183486,0
"Jul 25, 2021",19207724,24238
"Jul 26, 2021",19217631,9907
"Jul 27, 2021",19217631,0
"Jul 28, 2021",19217631,0
"Jul 29, 2021",19217631,0
"Jul 30, 2021",19266707,49076
"Jul 31, 2021",19217631,-49076
"Aug 1, 2021",19612397,394766
"Aug 2, 2021",19612397,0
"Aug 3, 2021",19612397,0
"Aug 4, 2021",19920485,308088
"Aug 5, 2021",20009325,88840
"Aug 6, 2021",20009325,0
"Aug 7, 2021",20082416,73091
"Aug 8, 2021",20223623,141207
"Aug 9, 2021",20223623,0
"Aug 10, 2021",20248278,24655
"Aug 11, 2021",20351736,103458
"Aug 12, 2021",20351736,0
"Aug 13, 2021",20394776,43040
"Aug 14, 2021",20454111,59335
"Aug 15, 2021",20474511,20400
"Aug 16, 2021",20474511,0
"Aug 17, 2021",20482076,7565
"Aug 18, 2021",20484416,2340
"Aug 19, 2021",20484416,0
"Aug 20, 2021",20511448,27032
"Aug 21, 2021",20515770,4322
"Aug 22, 2021",20512427,-3343
"Aug 23, 2021",20512427,0
"Aug 24, 2021",20537519,25092
"Aug 25, 2021",20537519,0
"Aug 26, 2021",20560324,22805
"Aug 27, 2021",20584544,24220
"Aug 28, 2021",20584544,0
"Aug 29, 2021",20387713,-196831
"Aug 30, 2021",20387713,0
"Aug 31, 2021",20211465,-176248
"Sep 1, 2021",20139607,-71858
"Sep 2, 2021",20087969,-51638
"Sep 3, 2021",20087969,0
"Sep 4, 2021",19969100,-118869
"Sep 5, 2021",19909711,-59389
"Sep 6, 2021",19877479,-32232
"Sep 7, 2021",19877479,0
"Sep 8, 2021",19840843,-36636
"Sep 9, 2021",19790144,-50699
"Sep 10, 2021",19790144,0
"Sep 11, 2021",19880590,90446
"Sep 12, 2021",20104719,224129
"Sep 13, 2021",20225574,120855
"Sep 14, 2021",20305528,79954
"Sep 15, 2021",20305528,0
"Sep 16, 2021",20485485,179957
"Sep 17, 2021",20485485,0
"Sep 18, 2021",20485485,0
"Sep 19, 2021",20589161,103676
"Sep 20, 2021",20603985,14824
"Sep 21, 2021",20603985,0
"Sep 22, 2021",20625642,21657
"Sep 23, 2021",20624842,-800
"Sep 24, 2021",20632449,7607
"Sep 25, 2021",20632449,0
"Sep 26, 2021",20671623,39174
"Sep 27, 2021",20686226,14603
"Sep 28, 2021",20694606,8380
"Sep 29, 2021",20694606,0
"Sep 30, 2021",20726237,31631
"Oct 1, 2021",20686226,-40011
"Oct 2, 2021",20761408,75182
"Oct 3, 2021",20761408,0
"Oct 4, 2021",20777123,15715
"Oct 5, 2021",20808230,31107
"Oct 6, 2021",20808230,0
"Oct 7, 2021",20843702,35472
"Oct 8, 2021",20857065,13363
"Oct 9, 2021",20857065,0
"Oct 10, 2021",20767803,-89262
"Oct 11, 2021",20558658,-209145
"Oct 12, 2021",20454315,-104343
"Oct 13, 2021",20291682,-162633
"Oct 14, 2021",20230583,-61099
"Oct 15, 2021",20160559,-70024
"Oct 16, 2021",20160559,0
"Oct 17, 2021",20088789,-71770
"Oct 18, 2021",20084594,-4195
"Oct 19, 2021",20084594,0
"Oct 20, 2021",20082777,-1817
"Oct 21, 2021",20082777,0
"Oct 22, 2021",20082777,0
"Oct 23, 2021",20063518,-19259
"Oct 24, 2021",20055800,-7718
"Oct 25, 2021",20425678,369878
"Oct 26, 2021",20762863,337185
"Oct 27, 2021",20912459,149596
"Oct 28, 2021",21039114,126655
"Oct 29, 2021",21144107,104993
"Oct 30, 2021",21268577,124470
"Oct 31, 2021",21375293,106716
"Nov 1, 2021",21461732,86439
"Nov 2, 2021",21565627,103895
"Nov 3, 2021",21623020,57393
"Nov 4, 2021",21653982,30962
"Nov 5, 2021",21684261,30279
"Nov 6, 2021",21720693,36432
"Nov 7, 2021",21747316,26623
"Nov 8, 2021",21762450,15134
"Nov 9, 2021",21776596,14146
"Nov 10, 2021",21795155,18559
"Nov 11, 2021",21795155,0
"Nov 12, 2021",21840753,45598
"Nov 13, 2021",21873748,32995
"Nov 14, 2021",21876886,3138
"Nov 15, 2021",21886928,10042
"Nov 16, 2021",21902620,15692
"Nov 17, 2021",21916440,13820
"Nov 18, 2021",21910707,-5733
"Nov 19, 2021",21915233,4526
"Nov 20, 2021",21908740,-6493
"Nov 21, 2021",21646798,-261942
"Nov 22, 2021",21491393,-155405
"Nov 23, 2021",21380804,-110589
"Nov 24, 2021",21255175,-125629
"Nov 25, 2021",21134186,-120989
"Nov 26, 2021",21031067,-103119
"Nov 27, 2021",20888948,-142119
"Nov 28, 2021",20756403,-132545
"Nov 29, 2021",20661197,-95206
"Nov 30, 2021",20528496,-132701
"Dec 1, 2021",20456349,-72147
"Dec 2, 2021",20416809,-39540
"Dec 3, 2021",20431111,14302
"Dec 4, 2021",20472720,41609
"Dec 5, 2021",20474629,1909
"Dec 6, 2021",20496276,21647
"Dec 7, 2021",20504605,8329
"Dec 8, 2021",20509867,5262
"Dec 9, 2021",20512842,2975
"Dec 10, 2021",20511420,-1422
"Dec 11, 2021",20496367,-15053
"Dec 12, 2021",20492037,-4330
"Dec 13, 2021",20482132,-9905
"Dec 14, 2021",20488116,5984
"Dec 15, 2021",20506528,18412
"Dec 16, 2021",20526629,20101
"Dec 17, 2021",20513714,-12915
"Dec 18, 2021",20505582,-8132
"Dec 19, 2021",20478670,-26912
"Dec 20, 2021",20479070,400
"Dec 21, 2021",20479111,41
"Dec 22, 2021",20486294,7183
"Dec 23, 2021",20485450,-844
"Dec 24, 2021",20469311,-16139
"Dec 25, 2021",20486713,17402
"Dec 26, 2021",20489624,2911
"Dec 27, 2021",20423822,-65802
"Dec 28, 2021",20398311,-25511
"Dec 29, 2021",20404575,6264
"Dec 30, 2021",20408868,4293
"Dec 31, 2021",20395725,-13143
"Jan 1, 2022",20378533,-17192
"Jan 2, 2022",20392128,13595
"Jan 3, 2022",20336957,-55171
"Jan 4, 2022",20326422,-10535
"Jan 5, 2022",20326422,0
"Jan 6, 2022",20320306,-6116
"Jan 7, 2022",20306929,-13377
"Jan 8, 2022",20300157,-6772
"Jan 9, 2022",20294509,-5648
"Jan 10, 2022",20288861,-5648
"Jan 11, 2022",20303882,15021
"Jan 12, 2022",20300922,-2960
"Jan 13, 2022",20292291,-8631
"Jan 14, 2022",20302701,10410
"Jan 15, 2022",20306942,4241
"Jan 16, 2022",20330701,23759
"Jan 17, 2022",20339115,8414
"Jan 18, 2022",20348156,9041
"Jan 19, 2022",20350974,2818
"Jan 20, 2022",20369338,18364
"Jan 21, 2022",20376127,6789
"Jan 22, 2022",20379182,3055
"Jan 23, 2022",20710597,331415
"Jan 24, 2022",20953685,243088
"Jan 25, 2022",21114560,160875
"Jan 26, 2022",21310324,195764
"Jan 27, 2022",21486830,176506
"Jan 28, 2022",21646858,160028
"Jan 29, 2022",21766614,119756
"Jan 30, 2022",21811602,44988
"Jan 31, 2022",21934046,122444
"Feb 1, 2022",22003230,69184
"Feb 2, 2022",22071831,68601
"Feb 3, 2022",22148698,76867
"Feb 4, 2022",22219449,70751
"Feb 5, 2022",22276466,57017
"Feb 6, 2022",22346859,70393
"Feb 7, 2022",22405473,58614
"Feb 8, 2022",22455253,49780
"Feb 9, 2022",22519300,64047
"Feb 10, 2022",22582099,62799
"Feb 11, 2022",22644898,62799
"Feb 12, 2022",22706413,61515
"Feb 13, 2022",22762886,56473
"Feb 14, 2022",22818766,55880
"Feb 15, 2022",22891811,73045
"Feb 16, 2022",22978378,86567
"Feb 17, 2022",23032140,53762
"Feb 18, 2022",23079996,47856
"Feb 19, 2022",23127221,47225
"Feb 20, 2022",22916619,-210602
"Feb 21, 2022",22827006,-89613
"Feb 22, 2022",22765219,-61787
"Feb 23, 2022",22667530,-97689
"Feb 24, 2022",22580949,-86581
"Feb 25, 2022",22490317,-90632
"Feb 26, 2022",22490317,0
"Feb 27, 2022",22310868,-179449
"Feb 28, 2022",22284961,-25907
"Mar 1, 2022",22265801,-19160
"Mar 2, 2022",22251359,-14442
"Mar 3, 2022",22241894,-9465
"Mar 4, 2022",22234373,-7521
"Mar 5, 2022",22214495,-19878
"Mar 6, 2022",22199600,-14895
"Mar 7, 2022",22189374,-10226
"Mar 8, 2022",22184262,-5112
"Mar 9, 2022",22188819,4557
"Mar 10, 2022",22166525,-22294
"Mar 11, 2022",22157685,-8840
"Mar 12, 2022",22143983,-13702
"Mar 13, 2022",22137248,-6735
"Mar 14, 2022",22129791,-7457
"Mar 15, 2022",22144080,14289
"Mar 16, 2022",22123387,-20693
"Mar 17, 2022",22128263,4876
"Mar 18, 2022",22151929,23666
"Mar 19, 2022",22160830,8901
"Mar 20, 2022",22175251,14421
"Mar 21, 2022",22181258,6007
"Mar 22, 2022",22199362,18104
"Mar 23, 2022",22216883,17521
"Mar 24, 2022",22230056,13173
"Mar 25, 2022",22255268,25212
"Mar 26, 2022",22295955,40687
"Mar 27, 2022",22321494,25539
"Mar 28, 2022",22347345,25851
"Mar 29, 2022",22370119,22774
"Mar 30, 2022",22378036,7917
"Mar 31, 2022",22382847,4811
"Apr 1, 2022",22402054,19207
"Apr 2, 2022",22419292,17238
"Apr 3, 2022",22441714,22422
"Apr 4, 2022",22441714,0
"Apr 5, 2022",22450385,8671
"Apr 6, 2022",22441350,-9035
"Apr 7, 2022",22447880,6530
"Apr 8, 2022",22475772,27892
"Apr 9, 2022",22503482,27710
"Apr 10, 2022",22520544,17062
"Apr 11, 2022",22528923,8379
"Apr 12, 2022",22535078,6155
"Apr 13, 2022",22552771,17693
"Apr 14, 2022",22572583,19812
"Apr 15, 2022",22585354,12771
"Apr 16, 2022",22613608,28254
"Apr 17, 2022",22629908,16300
"Apr 18, 2022",22630454,546
"Apr 19, 2022",22622831,-7623
"Apr 20, 2022",22644597,21766
"Apr 21, 2022",22664774,20177
"Apr 22, 2022",22678516,13742
"Apr 23, 2022",22713669,35153
"Apr 24, 2022",22727925,14256
"Apr 25, 2022",22730596,2671
"Apr 26, 2022",22742856,12260
"Apr 27, 2022",22785769,42913
"Apr 28, 2022",22827174,41405
"Apr 29, 2022",22858167,30993
"Apr 30, 2022",22858727,560
"May 1, 2022",22868195,9468
"May 2, 2022",22908777,40582
"May 3, 2022",22929987,21210
"May 4, 2022",22951714,21727
"May 5, 2022",22965156,13442
"May 6, 2022",22971968,6812
"May 7, 2022",22987724,15756
"May 8, 2022",23000529,12805
"May 9, 2022",23015188,14659
"May 10, 2022",23029846,14658
"May 11, 2022",23065985,36139
"May 12, 2022",23092922,26937
"May 13, 2022",23120874,27952
"May 14, 2022",23138884,18010
"May 15, 2022",23186850,47966
"May 16, 2022",23239251,52401
"May 17, 2022",23267363,28112
"May 18, 2022",23285203,17840
"May 19, 2022",23309292,24089
"May 20, 2022",23331050,21758
"May 21, 2022",23327367,-3683
"May 22, 2022",23337396,10029
"May 23, 2022",23347351,9955
"May 24, 2022",23354144,6793
"May 25, 2022",23360938,6794
"May 26, 2022",23367731,6793
"May 27, 2022",23374683,6952
"May 28, 2022",23397924,23241
"May 29, 2022",23392724,-5200
"May 30, 2022",23382701,-10023
"May 31, 2022",23405698,22997
"Jun 1, 2022",23445835,40137
"Jun 2, 2022",23471732,25897
"Jun 3, 2022",23495348,23616
"Jun 4, 2022",23528743,33395
"Jun 5, 2022",23562138,33395
"Jun 6, 2022",23597459,35321
"Jun 7, 2022",23632665,35206
"Jun 8, 2022",23694596,61931
"Jun 9, 2022",23745248,50652
"Jun 10, 2022",23803320,58072
"Jun 11, 2022",23837674,34354
"Jun 12, 2022",23904866,67192
"Jun 13, 2022",23953879,49013
"Jun 14, 2022",24010577,56698
"Jun 15, 2022",24076139,65562
"Jun 16, 2022",24144030,67891
"Jun 17, 2022",24190348,46318
"Jun 18, 2022",24248178,57830
"Jun 19, 2022",24359163,110985
"Jun 20, 2022",24422124,62961
"Jun 21, 2022",24486455,64331
"Jun 22, 2022",24563114,76659
"Jun 23, 2022",24563114,0
"Jun 24, 2022",24701686,138572
"Jun 25, 2022",24758266,56580
"Jun 26, 2022",24830166,71900
"Jun 27, 2022",24878767,48601
"Jun 28, 2022",24923848,45081
"Jun 29, 2022",24936290,12442
"Jun 30, 2022",24952218,15928
"Jul 1, 2022",24979947,27729
"Jul 2, 2022",25012478,32531
"Jul 3, 2022",25009683,-2795
"Jul 4, 2022",25020935,11252
"Jul 5, 2022",25032249,11314
"Jul 6, 2022",25053692,21443
"Jul 7, 2022",25068125,14433
"Jul 8, 2022",25065117,-3008
"Jul 9, 2022",25080716,15599
"Jul 10, 2022",25051957,-28759
"Jul 11, 2022",25035637,-16320
"Jul 12, 2022",25032718,-2919
"Jul 13, 2022",25032718,0
"Jul 14, 2022",25033284,566
"Jul 15, 2022",25040328,7044
"Jul 16, 2022",25051278,10950
"Jul 17, 2022",24997453,-53825
"Jul 18, 2022",25011914,14461
"Jul 19, 2022",25024919,13005
"Jul 20, 2022",25050326,25407
"Jul 21, 2022",25075008,24682
"Jul 22, 2022",25082417,7409
"Jul 23, 2022",25095106,12689
"Jul 24, 2022",25121256,26150
"Jul 25, 2022",25156445,35189
"Jul 26, 2022",25220975,64530
"Jul 27, 2022",25297053,76078
"Jul 28, 2022",25369497,72444
"Jul 29, 2022",25450159,80662
"Jul 30, 2022",25526466,76307
"Jul 31, 2022",25635230,108764
"Aug 1, 2022",25742425,107195
"Aug 2, 2022",25840814,98389
"Aug 3, 2022",25953511,112697
"Aug 4, 2022",26051873,98362
"Aug 5, 2022",26150158,98285
"Aug 6, 2022",26258060,107902
"Aug 7, 2022",26367609,109549
"Aug 8, 2022",26495849,128240
"Aug 9, 2022",26622718,126869
"Aug 10, 2022",26753368,130650
"Aug 11, 2022",26890696,137328
"Aug 12, 2022",27009305,118609
"Aug 13, 2022",27121767,112462
"Aug 14, 2022",27244851,123084
"Aug 15, 2022",27338991,94140
"Aug 16, 2022",27432089,93098
"Aug 17, 2022",27511262,79173
"Aug 18, 2022",27582590,71328
"Aug 19, 2022",27673321,90731
"Aug 20, 2022",27771869,98548
"Aug 21, 2022",27771869,0
"Aug 22, 2022",27939262,167393
"Aug 23, 2022",28025291,86029
"Aug 24, 2022",28114172,88881
"Aug 25, 2022",28191785,77613
"Aug 26, 2022",28243531,51746
"Aug 27, 2022",28296531,53000
"Aug 28, 2022",28325604,29073
"Aug 29, 2022",28377605,52001
"Aug 30, 2022",28428201,50596
"Aug 31, 2022",28480202,52001
"Sep 1, 2022",28540423,60221
"Sep 2, 2022",28597460,57037
"Sep 3, 2022",28627727,30267
"Sep 4, 2022",28669558,41831
"Sep 5, 2022",28710910,41352
"Sep 6, 2022",28746088,35178
"Sep 7, 2022",28746088,0
"Sep 8, 2022",28839700,93612
"Sep 9, 2022",28856162,16462
"Sep 10, 2022",28854668,-1494
"Sep 11, 2022",28867542,12874
"Sep 12, 2022",28897159,29617
"Sep 13, 2022",28949264,52105
"Sep 14, 2022",29003710,54446
"Sep 15, 2022",29058074,54364
"Sep 16, 2022",29119729,61655
"Sep 17, 2022",29144949,25220
"Sep 18, 2022",29187214,42265
"Sep 19, 2022",29247234,60020
"Sep 20, 2022",29316055,68821
"Sep 21, 2022",29359014,42959
"Sep 22, 2022",29359014,0
"Sep 23, 2022",29445716,86702
"Sep 24, 2022",29461837,16121
"Sep 25, 2022",29495355,33518
"Sep 26, 2022",29533064,37709
"Sep 27, 2022",29570458,37394
"Sep 28, 2022",29622884,52426
"Sep 29, 2022",29684120,61236
"Sep 30, 2022",29717993,33873
"Oct 1, 2022",29751866,33873
"Oct 2, 2022",29819173,67307
"Oct 3, 2022",29903409,84236
"Oct 4, 2022",29999467,96058
"Oct 5, 2022",30063868,64401
"Oct 6, 2022",30104539,40671
"Oct 7, 2022",30158723,54184
"Oct 8, 2022",30215845,57122
"Oct 9, 2022",30295394,79549
"Oct 10, 2022",30364986,69592
"Oct 11, 2022",30417599,52613
"Oct 12, 2022",30456920,39321
"Oct 13, 2022",30502931,46011
"Oct 14, 2022",30502931,0
"Oct 15, 2022",30593785,90854
"Oct 16, 2022",30662879,69094
"Oct 17, 2022",30746402,83523
"Oct 18, 2022",30800247,53845
"Oct 19, 2022",30861394,61147
"Oct 20, 2022",30896118,34724
"Oct 21, 2022",30914536,18418
"Oct 22, 2022",30940130,25594
"Oct 23, 2022",33916236,2976106
"Oct 24, 2022",36892341,2976105
"Oct 25, 2022",38060122,1167781
"Oct 26, 2022",39032901,972779
"Oct 27, 2022",39792593,759692
"Oct 28, 2022",40442500,649907
"Oct 29, 2022",41010069,567569
"Oct 30, 2022",41545289,535220
"Oct 31, 2022",42090757,545468
"Nov 1, 2022",42557988,467231
"Nov 2, 2022",43202945,644957
"Nov 3, 2022",43755727,552782
"Nov 4, 2022",44156977,401250
"Nov 5, 2022",44528015,371038
"Nov 6, 2022",44851987,323972
"Nov 7, 2022",45154440,302453
"Nov 8, 2022",45407423,252983
"Nov 9, 2022",45609641,202218
"Nov 10, 2022",45801259,191618
"Nov 11, 2022",46018043,216784
"Nov 12, 2022",46200700,182657
"Nov 13, 2022",46356773,156073
"Nov 14, 2022",46519463,162690
"Nov 15, 2022",46670370,150907
"Nov 16, 2022",46801802,131432
"Nov 17, 2022",46938438,136636
"Nov 18, 2022",47070258,131820
"Nov 19, 2022",47201778,131520
"Nov 20, 2022",46040559,-1161219
"Nov 21, 2022",45352593,-687966
"Nov 22, 2022",44756410,-596183
"Nov 23, 2022",44243664,-512746
"Nov 24, 2022",43818608,-425056
"Nov 25, 2022",43438961,-379647
"Nov 26, 2022",43048734,-390227
"Nov 27, 2022",42642391,-406343
"Nov 28, 2022",42242535,-399856
"Nov 29, 2022",41875459,-367076
"Nov 30, 2022",41313718,-561741
"Dec 1, 2022",40872584,-441134
"Dec 2, 2022",40682292,-190292
"Dec 3, 2022",40492000,-190292
"Dec 4, 2022",40301708,-190292
"Dec 5, 2022",40111416,-190292
"Dec 6, 2022",39921124,-190292
"Dec 7, 2022",39730832,-190292
"Dec 8, 2022",39601352,-129480
"Dec 9, 2022",39512726,-88626
"Dec 10, 2022",39512726,0
"Dec 11, 2022",39656151,143425
"Dec 12, 2022",39696646,40495
"Dec 13, 2022",39746637,49991
"Dec 14, 2022",39820639,74002
"Dec 15, 2022",39864976,44337
"Dec 16, 2022",39887916,22940
"Dec 17, 2022",39889642,1726
"Dec 18, 2022",39853407,-36235
"Dec 19, 2022",39800908,-52499
"Dec 20, 2022",39734331,-66577
"Dec 21, 2022",39725503,-8828
"Dec 22, 2022",39712317,-13186
"Dec 23, 2022",39701598,-10719
"Dec 24, 2022",39722084,20486
"Dec 25, 2022",39741658,19574
"Dec 26, 2022",39699624,-42034
"Dec 27, 2022",39612423,-87201
"Dec 28, 2022",39589083,-23340
"Dec 29, 2022",39599806,10723
"Dec 30, 2022",39572621,-27185
"Dec 31, 2022",39573386,765
"Jan 1, 2023",39605146,31760
"Jan 2, 2023",39689757,84611
"Jan 3, 2023",39632202,-57555
"Jan 4, 2023",39650610,18408
"Jan 5, 2023",39688786,38176
"Jan 6, 2023",39667484,-21302
"Jan 7, 2023",39624283,-43201
"Jan 8, 2023",39438365,-185918
"Jan 9, 2023",39367084,-71281
"Jan 10, 2023",39302878,-64206
"Jan 11, 2023",39233755,-69123
"Jan 12, 2023",39176272,-57483
"Jan 13, 2023",39065799,-110473
"Jan 14, 2023",38950602,-115197
"Jan 15, 2023",38891680,-58922
"Jan 16, 2023",38898426,6746
"Jan 17, 2023",38905172,6746
"Jan 18, 2023",38896313,-8859
"Jan 19, 2023",38872761,-23552
"Jan 20, 2023",38809059,-63702
"Jan 21, 2023",38756405,-52654
"Jan 22, 2023",38756384,-21
"Jan 23, 2023",38807225,50841
"Jan 24, 2023",38890922,83697
"Jan 25, 2023",38921358,30436
"Jan 26, 2023",38917677,-3681
"Jan 27, 2023",38889200,-28477
"Jan 28, 2023",38848124,-41076
"Jan 29, 2023",38807048,-41076
"Jan 30, 2023",38730556,-76492
"Jan 31, 2023",38784684,54128
"Feb 1, 2023",38756370,-28314
"Feb 2, 2023",38724607,-31763
"Feb 3, 2023",38670938,-53669
"Feb 4, 2023",38641223,-29715
"Feb 5, 2023",38596780,-44443
"Feb 6, 2023",38545539,-51241
"Feb 7, 2023",38544323,-1216
"Feb 8, 2023",38506539,-37784
"Feb 9, 2023",38425707,-80832
"Feb 10, 2023",38411256,-14451
"Feb 11, 2023",38384113,-27143
"Feb 12, 2023",38345125,-38988
"Feb 13, 2023",38336176,-8949
"Feb 14, 2023",38303244,-32932
"Feb 15, 2023",38267713,-35531
"Feb 16, 2023",38327508,59795
"Feb 17, 2023",38437718,110210
"Feb 18, 2023",38545816,108098
"Feb 19, 2023",38854464,308648
"Feb 20, 2023",39047545,193081
"Feb 21, 2023",39217487,169942
"Feb 22, 2023",39337071,119584
"Feb 23, 2023",39447640,110569
"Feb 24, 2023",39531971,84331
"Feb 25, 2023",39629659,97688
"Feb 26, 2023",39754669,125010
"Feb 27, 2023",39872734,118065
"Feb 28, 2023",39967679,94945
"Mar 1, 2023",40065585,97906
"Mar 2, 2023",40132572,66987
"Mar 3, 2023",40199558,66986
"Mar 4, 2023",40272560,73002
"Mar 5, 2023",40345561,73001
"Mar 6, 2023",40405290,59729
"Mar 7, 2023",40440768,35478
"Mar 8, 2023",40503038,62270
"Mar 9, 2023",40572946,69908
"Mar 10, 2023",40637856,64910
"Mar 11, 2023",40695127,57271
"Mar 12, 2023",40762610,67483
"Mar 13, 2023",40824462,61852
"Mar 14, 2023",40881220,56758
"Mar 15, 2023",40965836,84616
"Mar 16, 2023",40962176,-3660
"Mar 17, 2023",40992514,30338
"Mar 18, 2023",40965488,-27026
"Mar 19, 2023",40938461,-27027
"Mar 20, 2023",40911203,-27258
"Mar 21, 2023",40920072,8869
"Mar 22, 2023",40958281,38209
"Mar 23, 2023",40987948,29667
"Mar 24, 2023",41035222,47274
"Mar 25, 2023",41076310,41088
"Mar 26, 2023",41423000,346690
"Mar 27, 2023",41647900,224900
"Mar 28, 2023",41819790,171890
"Mar 29, 2023",41965458,145668
"Mar 30, 2023",42112884,147426
"Mar 31, 2023",42259485,146601
"Apr 1, 2023",42406085,146600
"Apr 2, 2023",42535243,129158
"Apr 3, 2023",42644856,109613
"Apr 4, 2023",42743872,99016
"Apr 5, 2023",42839934,96062
"Apr 6, 2023",42928669,88735
"Apr 7, 2023",43022202,93533
"Apr 8, 2023",43122309,100107
"Apr 9, 2023",43170800,48491
"Apr 10, 2023",43225956,55156
"Apr 11, 2023",43295350,69394
"Apr 12, 2023",43364743,69393
"Apr 13, 2023",43453556,88813
"Apr 14, 2023",43505803,52247
"Apr 15, 2023",43592139,86336
"Apr 16, 2023",43553996,-38143
"Apr 17, 2023",43588884,34888
"Apr 18, 2023",43619240,30356
"Apr 19, 2023",43647241,28001
"Apr 20, 2023",43655000,7759
"Apr 21, 2023",43647052,-7948
"Apr 22, 2023",43573311,-73741
"Apr 23, 2023",43499569,-73742
"Apr 24, 2023",43407286,-92283
"Apr 25, 2023",43337662,-69624
"Apr 26, 2023",43297742,-39920
"Apr 27, 2023",43262087,-35655
"Apr 28, 2023",43216276,-45811
"Apr 29, 2023",43140912,-75364
"Apr 30, 2023",43104548,-36364
"May 1, 2023",43108398,3850
"May 2, 2023",43109259,861
"May 3, 2023",43139635,30376
"May 4, 2023",43137366,-2269
"May 5, 2023",43141548,4182
"May 6, 2023",43168885,27337
"May 7, 2023",43200770,31885
"May 8, 2023",43281226,80456
"May 9, 2023",43360473,79247
"May 10, 2023",43405112,44639
"May 11, 2023",43418116,13004
"May 12, 2023",43458898,40782
"May 13, 2023",43499679,40781
"May 14, 2023",43478803,-20876
"May 15, 2023",43493651,14848
"May 16, 2023",43500093,6442
"May 17, 2023",43481754,-18339
"May 18, 2023",43491813,10059
"May 19, 2023",43501872,10059
"May 20, 2023",43494252,-7620
"May 21, 2023",43829284,335032
"May 22, 2023",44150869,321585
"May 23, 2023",44404845,253976
"May 24, 2023",44603018,198173
"May 25, 2023",44834635,231617
"May 26, 2023",45067899,233264
"May 27, 2023",45301162,233263
"May 28, 2023",46164680,863518
"May 29, 2023",46800565,635885
"May 30, 2023",47328542,527977
"May 31, 2023",47856518,527976
"Jun 1, 2023",48347906,491388
"Jun 2, 2023",48803565,455659
"Jun 3, 2023",49259223,455658
"Jun 4, 2023",49780594,521371
"Jun 5, 2023",50196916,416322
"Jun 6, 2023",50613238,416322
"Jun 7, 2023",51029560,416322
"Jun 8, 2023",51417979,388419
"Jun 9, 2023",51765867,347888
"Jun 10, 2023",52173914,408047
"Jun 11, 2023",52572448,398534
"Jun 12, 2023",52896932,324484
"Jun 13, 2023",53221415,324483
"Jun 14, 2023",53535896,314481
"Jun 15, 2023",53850376,314480
"Jun 16, 2023",54153011,302635
"Jun 17, 2023",54443297,290286
"Jun 18, 2023",54584803,141506
"Jun 19, 2023",54758894,174091
"Jun 20, 2023",54876187,117293
"Jun 21, 2023",55034576,158389
"Jun 22, 2023",55196843,162267
"Jun 23, 2023",55393165,196322
"Jun 24, 2023",55589487,196322
"Jun 25, 2023",55461358,-128129
"Jun 26, 2023",55333229,-128129
"Jun 27, 2023",55250727,-82502
"Jun 28, 2023",55168224,-82503
"Jun 29, 2023",55091585,-76639
"Jun 30, 2023",55014945,-76640
"Jul 1, 2023",54956828,-58117
"Jul 2, 2023",54898711,-58117
"Jul 3, 2023",54846032,-52679
"Jul 4, 2023",54818644,-27388
"Jul 5, 2023",54791255,-27389
"Jul 6, 2023",54746772,-44483
"Jul 7, 2023",54691326,-55446
"Jul 8, 2023",54628293,-63033
"Jul 9, 2023",54565261,-63032
"Jul 10, 2023",54502228,-63033
"Jul 11, 2023",54439195,-63033
"Jul 12, 2023",54421461,-17734
"Jul 13, 2023",54384625,-36836
"Jul 14, 2023",54345431,-39194
"Jul 15, 2023",54296999,-48432
"Jul 16, 2023",54209107,-87892
"Jul 17, 2023",54139082,-70025
"Jul 18, 2023",54127047,-12035
"Jul 19, 2023",54112382,-14665
"Jul 20, 2023",54047271,-65111
"Jul 21, 2023",53982159,-65112
"Jul 22, 2023",53917048,-65111
"Jul 23, 2023",53851477,-65571
"Jul 24, 2023",53807084,-44393
"Jul 25, 2023",53747945,-59139
"Jul 26, 2023",53743134,-4811
"Jul 27, 2023",53716758,-26376
"Jul 28, 2023",53692918,-23840
"Jul 29, 2023",53669078,-23840
"Jul 30, 2023",53567241,-101837
"Jul 31, 2023",53513129,-54112
"Aug 1, 2023",53459017,-54112
"Aug 2, 2023",53415290,-43727
"Aug 3, 2023",53349428,-65862
"Aug 4, 2023",53288563,-60865
"Aug 5, 2023",53235721,-52842
"Aug 6, 2023",53227789,-7932
"Aug 7, 2023",53264307,36518
"Aug 8, 2023",53263650,-657
"Aug 9, 2023",53262534,-1116
"Aug 10, 2023",53270763,8229
"Aug 11, 2023",53277384,6621
"Aug 12, 2023",53293911,16527
"Aug 13, 2023",53563139,269228
"Aug 14, 2023",53700531,137392
"Aug 15, 2023",53837922,137391
"Aug 16, 2023",53837922,0
"Aug 17, 2023",54127753,289831
"Aug 18, 2023",54285165,157412
"Aug 19, 2023",54442577,157412
"Aug 20, 2023",54599989,157412
"Aug 21, 2023",54753990,154001
"Aug 22, 2023",54907991,154001
"Aug 23, 2023",55058818,150827
"Aug 24, 2023",55185505,126687
"Aug 25, 2023",55312192,126687
"Aug 26, 2023",55394681,82489
