video_id,view_count,like_count
_vwLWtM45aw,5184417.0,36055.0
xhLSkmjFm_8,44902.0,3811.0
5HkJDPzbC6k,2017990.0,8297.0
fNX7hM_A23Y,34418.0,502.0
wkguAwVeAPg,4461862.0,39837.0
ojswi1eVQKQ,79144.0,1098.0
0nq6Mm9qi5A,,
6m5F7kdzYNo,,
xH2NFbxoBUE,124175.0,2446.0
YERRZDAOpJk,95625.0,1224.0
05UOAj_tj4k,3485757.0,29491.0
CdCJSyM94gY,680535.0,5781.0
vA1P9DN0Slc,8735467.0,362721.0
IdxPDdWsNxI,110215.0,2591.0
sjQU5WTmglM,67623.0,654.0
73uzj_sULTA,52137.0,670.0
J0ONYCmWez8,88558.0,698.0
PuSWKckJWI8,19818.0,196.0
oIi3xO3RLdI,1221643.0,42068.0
cBjhh8uBdmQ,82584.0,1759.0
DCzf03StAnM,89070.0,1567.0
GVpa3YWIZuQ,1315927.0,19123.0
tqPYrIuFFUY,40490.0,881.0
MdRBr31FWsw,277903.0,4634.0
HQfs4ozZ48I,36397.0,709.0
43w3rlUdhmI,17068.0,258.0
yHIpF3gTaNk,279111.0,2412.0
sklQSLxpHwU,2872032.0,87745.0
EvSJAANX3pE,939863.0,18547.0
IpcnxSmcwrE,14143.0,994.0
ZYPRdeMLDh0,48292.0,743.0
fnpOl9ndz-I,225083.0,1581.0
0HeOo6eeyVU,113882.0,6596.0
TKmZ-rH840A,17820497.0,151953.0
8S4j7dK1lJY,17179.0,1145.0
revC-Zn7RyI,119455.0,5122.0
MDvoFcTaPZc,126582.0,1068.0
_1QKUUNFYQg,371307.0,14983.0
Ktbh9Ool_-k,56991.0,643.0
lt3XxD2jn6I,36666.0,633.0
mSGF2Iqw1qE,29377.0,251.0
yREP5i3Jhtg,2205087.0,10461.0
9Gi8SPK37V4,1530340.0,8177.0
vbjnkvxIoSI,111485.0,395.0
kq9jtdtPbIE,1962263.0,30191.0
NZGfakb3Loc,,
bjelJzbgc_o,46440.0,388.0
u_ty9BK2yrQ,22855.0,454.0
ohfv__kasAY,191210.0,3498.0
RZhfGl8BOA4,208600.0,16371.0
3w3OREZh43A,20180.0,264.0
9YeDyqsTrX8,1532154.0,12838.0
c40hBEm5uL0,1268550.0,14350.0
dihq18cp98s,1152182.0,14950.0
bj3anUpaAcg,104410.0,1839.0
vpXvNacnhd0,51337.0,664.0
4W8ooh6bpRg,563317.0,2658.0
NgPckIb7Q6M,316097.0,18315.0
Ee78sLDQmDA,3127065.0,35809.0
JoQTNyucL5E,22366.0,683.0
tv8DeVyFoNE,1671490.0,13549.0
X-Td9DRLkC4,30669.0,323.0
dc208Y2DFC4,1452.0,140.0
N7psBu0rgwE,533839.0,4341.0
8G_Lb06PAqA,198557.0,1940.0
emHDgNjpkPg,433730.0,5223.0
4NLWOmqSMBM,1827837.0,12849.0
9pwEWPwAPho,24457.0,330.0
edb7jaRWq8c,31046.0,204.0
qy8tVAztk4A,54742.0,590.0
oW043aQq1RU,2757067.0,31045.0
xWhYsprbbb4,2297916.0,17677.0
LzLue86Z4aQ,238292.0,1549.0
YoHwfI8A6io,8344.0,966.0
FWJ3kgpPAzM,318259.0,2706.0
5yBeb8SudEQ,179681.0,6809.0
jIhymddrC-w,131529.0,502.0
5Y7y5XRaSVY,31038.0,219.0
0rvLT1ZSj8c,48923.0,1637.0
ZtqO2zUpAl0,36462.0,1036.0
EKU8d_c8ZG8,17669.0,245.0
ArtoQVqcASY,18558.0,329.0
3MZRfxSgkLA,1248518.0,5431.0
JfDtc24B5Bs,8514.0,174.0
B_Y7BWSJFq8,976.0,111.0
L76MTTBd4bc,42450.0,266.0
0qunh00kXeg,35761.0,1354.0
v9CbAIQAlRM,39072.0,1526.0
588qr3aP-HU,1692047.0,21270.0
1HDidEskOrQ,35388.0,358.0
uCeBeZQOUTg,65725.0,3391.0
zPL1z210df0,778403.0,10458.0
X2Lv5rHcXR4,97969.0,385.0
bK0hedpLD0E,216013.0,11687.0
b3kqxPayP8w,107226.0,1857.0
7t1FnNEkztA,57003.0,229.0
8_WLAsVevls,20393.0,248.0
zBK8sI_Pi3s,,
QKCrZfa5Yys,23661.0,362.0
DiVG5npPe0k,25229.0,158.0
rV3y7OTShX4,432895.0,8099.0
cAHugXUs_tw,19873.0,316.0
